"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","comparison_type","original_feature","original_name"
"Lipid_feature_101","time_ref_before","climb",-0.0412834100782421,0.0274449587117766,0.13636020931915,"time_ref_beforeclimb",0.225286758626793,89,89,"ref_before","Lipid_feature_101","PS 18:2-18:4"
"Lipid_feature_101","time_ref_before","after",-0.036300102439758,0.0297025716219889,0.225286758626793,"time_ref_beforeafter",0.225286758626793,89,89,"ref_before","Lipid_feature_101","PS 18:2-18:4"
"Lipid_feature_102","time_ref_after","climb",0.0219679216640201,0.0233808636960343,0.350251156557134,"time_ref_afterclimb",0.350251156557134,89,89,"ref_after","Lipid_feature_102","PS 18:2-18:3"
"Lipid_feature_102","time_ref_before","climb",-0.0269380110727427,0.038406935328119,0.485034712783549,"time_ref_beforeclimb",0.485034712783549,89,89,"ref_before","Lipid_feature_102","PS 18:2-18:3"
"Lipid_feature_102","time_ref_before","after",-0.048905932736651,0.0418486158202305,0.246059661531567,"time_ref_beforeafter",0.485034712783549,89,89,"ref_before","Lipid_feature_102","PS 18:2-18:3"
"Lipid_feature_102","time_ref_after","before",0.048905932736247,0.0418486158201148,0.246059661535652,"time_ref_afterbefore",0.350251156557134,89,89,"ref_after","Lipid_feature_102","PS 18:2-18:3"
"Lipid_feature_103","time_ref_before","climb",0.0927780735856953,0.0657242709266109,0.161898765983363,"time_ref_beforeclimb",0.323797531966725,89,89,"ref_before","Lipid_feature_103","PS 18:2-18:2"
"Lipid_feature_103","time_ref_before","after",0.0672594554561907,0.0707742155626908,0.344874576260756,"time_ref_beforeafter",0.344874576260756,89,89,"ref_before","Lipid_feature_103","PS 18:2-18:2"
"Lipid_feature_103","time_ref_after","climb",0.0255186181295013,0.0397890910023558,0.523132240443687,"time_ref_afterclimb",0.523132240443687,89,89,"ref_after","Lipid_feature_103","PS 18:2-18:2"
"Lipid_feature_103","time_ref_after","before",-0.0672594554561649,0.0707742155626776,0.344874576260475,"time_ref_afterbefore",0.523132240443687,89,89,"ref_after","Lipid_feature_103","PS 18:2-18:2"
"Lipid_feature_104","time_ref_after","climb",0.0313279779041807,0.0715652209476056,0.662661925034204,"time_ref_afterclimb",0.823352139696448,89,89,"ref_after","Lipid_feature_104","PS 18:1-18:2"
"Lipid_feature_104","time_ref_before","climb",0.0600514201524573,0.116953484467974,0.60894333330754,"time_ref_beforeclimb",0.82335213969647,89,89,"ref_before","Lipid_feature_104","PS 18:1-18:2"
"Lipid_feature_104","time_ref_before","after",0.0287234422482755,0.128276569297036,0.82335213969647,"time_ref_beforeafter",0.82335213969647,89,89,"ref_before","Lipid_feature_104","PS 18:1-18:2"
"Lipid_feature_104","time_ref_after","before",-0.0287234422482801,0.128276569297036,0.823352139696448,"time_ref_afterbefore",0.823352139696448,89,89,"ref_after","Lipid_feature_104","PS 18:1-18:2"
"Lipid_feature_105","time_ref_before","climb",0.0453679009776508,0.0606183454288735,0.456344183485531,"time_ref_beforeclimb",0.470070860573525,89,89,"ref_before","Lipid_feature_105","PS 18:1-18:1"
"Lipid_feature_105","time_ref_before","after",0.0478648479830413,0.0659406223603867,0.470070860573525,"time_ref_beforeafter",0.470070860573525,89,89,"ref_before","Lipid_feature_105","PS 18:1-18:1"
"Lipid_feature_105","time_ref_after","before",-0.0478648479830389,0.0659406223603891,0.470070860573728,"time_ref_afterbefore",0.940141721147457,89,89,"ref_after","Lipid_feature_105","PS 18:1-18:1"
"Lipid_feature_105","time_ref_after","climb",-0.00249694700538947,0.0368648600872331,0.94616724842715,"time_ref_afterclimb",0.94616724842715,89,89,"ref_after","Lipid_feature_105","PS 18:1-18:1"
"Lipid_feature_106","time_ref_after","before",-0.0212880148073257,0.0201243213236854,0.293394946805573,"time_ref_afterbefore",0.586789893611146,89,89,"ref_after","Lipid_feature_106","PS 18:2-20:5"
"Lipid_feature_106","time_ref_before","climb",0.0177521623606095,0.0185974863427082,0.342631654648918,"time_ref_beforeclimb",0.342631654648918,89,89,"ref_before","Lipid_feature_106","PS 18:2-20:5"
"Lipid_feature_106","time_ref_before","after",0.0212880148075407,0.0201243213236009,0.293394946798966,"time_ref_beforeafter",0.342631654648918,89,89,"ref_before","Lipid_feature_106","PS 18:2-20:5"
"Lipid_feature_106","time_ref_after","climb",-0.00353585244702321,0.0112799966306912,0.754744506200922,"time_ref_afterclimb",0.754744506200922,89,89,"ref_after","Lipid_feature_106","PS 18:2-20:5"
"Lipid_feature_107","time_ref_before","climb",0.0320520754980598,0.0389481329026051,0.412903262517138,"time_ref_beforeclimb",0.641757233256598,89,89,"ref_before","Lipid_feature_107","PS 16:0-22:6"
"Lipid_feature_107","time_ref_before","after",0.0198146623718962,0.042427318865154,0.641757233256598,"time_ref_beforeafter",0.641757233256598,89,89,"ref_before","Lipid_feature_107","PS 16:0-22:6"
"Lipid_feature_107","time_ref_after","climb",0.0122374131260679,0.0237064128950035,0.607118115676729,"time_ref_afterclimb",0.641757233256927,89,89,"ref_after","Lipid_feature_107","PS 16:0-22:6"
"Lipid_feature_107","time_ref_after","before",-0.0198146623718023,0.0424273188650535,0.641757233256927,"time_ref_afterbefore",0.641757233256927,89,89,"ref_after","Lipid_feature_107","PS 16:0-22:6"
"Lipid_feature_108","time_ref_after","climb",0.0765072137354642,0.0386481361179625,0.0511562556204705,"time_ref_afterclimb",0.102312511240941,89,89,"ref_after","Lipid_feature_108","PS 18:2-20:3"
"Lipid_feature_108","time_ref_after","before",-0.0333582245285852,0.0690782714264153,0.630496005424885,"time_ref_afterbefore",0.630496005424885,89,89,"ref_after","Lipid_feature_108","PS 18:2-20:3"
"Lipid_feature_108","time_ref_before","climb",0.10986543826386,0.0636107914073656,0.0878882938084418,"time_ref_beforeclimb",0.175776587616884,89,89,"ref_before","Lipid_feature_108","PS 18:2-20:3"
"Lipid_feature_108","time_ref_before","after",0.0333582245285827,0.0690782714265152,0.630496005425442,"time_ref_beforeafter",0.630496005425442,89,89,"ref_before","Lipid_feature_108","PS 18:2-20:3"
"Lipid_feature_109","time_ref_after","climb",0.00679824681632736,0.0772415934010899,0.930082637197011,"time_ref_afterclimb",0.930082637197011,89,89,"ref_after","Lipid_feature_109","PS 18:1-20:4"
"Lipid_feature_109","time_ref_before","climb",0.0526995926993411,0.127071968808196,0.679416101752383,"time_ref_beforeclimb",0.740497000461608,89,89,"ref_before","Lipid_feature_109","PS 18:1-20:4"
"Lipid_feature_109","time_ref_before","after",0.0459013456405632,0.13811328237806,0.740497000461608,"time_ref_beforeafter",0.740497000461608,89,89,"ref_before","Lipid_feature_109","PS 18:1-20:4"
"Lipid_feature_109","time_ref_after","before",-0.0459013456267071,0.138113282115768,0.740497000059355,"time_ref_afterbefore",0.930082637197011,89,89,"ref_after","Lipid_feature_109","PS 18:1-20:4"
"Lipid_feature_11","time_ref_after","before",0.00333397636732177,0.00917453456318317,0.717275626965489,"time_ref_afterbefore",0.909155157544756,89,89,"ref_after","Lipid_feature_11","LPC 16:0"
"Lipid_feature_11","time_ref_before","after",-0.00333397636753017,0.00917453456323378,0.717275626949854,"time_ref_beforeafter",0.717275626949854,89,89,"ref_before","Lipid_feature_11","LPC 16:0"
"Lipid_feature_11","time_ref_after","climb",-0.00058614329302933,0.00512073495099951,0.909155157544756,"time_ref_afterclimb",0.909155157544756,89,89,"ref_after","Lipid_feature_11","LPC 16:0"
"Lipid_feature_11","time_ref_before","climb",-0.00392011966052461,0.00839120879453699,0.641601863014228,"time_ref_beforeclimb",0.717275626949854,89,89,"ref_before","Lipid_feature_11","LPC 16:0"
"Lipid_feature_110","time_ref_before","climb",0.0192962714427805,0.0519846766523584,0.711449048839031,"time_ref_beforeclimb",0.976615179049365,89,89,"ref_before","Lipid_feature_110","PS 18:2-20:2"
"Lipid_feature_110","time_ref_after","climb",0.0209514196586169,0.0315391417759197,0.508384205431796,"time_ref_afterclimb",0.976615179049041,89,89,"ref_after","Lipid_feature_110","PS 18:2-20:2"
"Lipid_feature_110","time_ref_after","before",0.00165514821585601,0.0562875487482291,0.976615179049041,"time_ref_afterbefore",0.976615179049041,89,89,"ref_after","Lipid_feature_110","PS 18:2-20:2"
"Lipid_feature_110","time_ref_before","after",-0.00165514821583454,0.0562875487482524,0.976615179049365,"time_ref_beforeafter",0.976615179049365,89,89,"ref_before","Lipid_feature_110","PS 18:2-20:2"
"Lipid_feature_111","time_ref_after","climb",-0.0238425521933287,0.0377231123348374,0.52914821843752,"time_ref_afterclimb",0.52914821843752,89,89,"ref_after","Lipid_feature_111","PS 18:1-20:2"
"Lipid_feature_111","time_ref_before","climb",0.0470234090944629,0.0622234774864598,0.451989899803381,"time_ref_beforeclimb",0.451989899803381,89,89,"ref_before","Lipid_feature_111","PS 18:1-20:2"
"Lipid_feature_111","time_ref_before","after",0.0708659612877638,0.0672583246635158,0.295267296046415,"time_ref_beforeafter",0.451989899803381,89,89,"ref_before","Lipid_feature_111","PS 18:1-20:2"
"Lipid_feature_111","time_ref_after","before",-0.0708659612877445,0.0672583246634781,0.295267296045661,"time_ref_afterbefore",0.52914821843752,89,89,"ref_after","Lipid_feature_111","PS 18:1-20:2"
"Lipid_feature_112","time_ref_before","climb",-0.0162412575925817,0.0419624803304004,0.699730034124384,"time_ref_beforeclimb",0.699730034124384,89,89,"ref_before","Lipid_feature_112","PS 18:2-20:1"
"Lipid_feature_112","time_ref_after","climb",0.0217197420809853,0.0254378298906717,0.39572339460787,"time_ref_afterclimb",0.405073911113849,89,89,"ref_after","Lipid_feature_112","PS 18:2-20:1"
"Lipid_feature_112","time_ref_after","before",0.0379609996735917,0.0453491492640189,0.405073911113849,"time_ref_afterbefore",0.405073911113849,89,89,"ref_after","Lipid_feature_112","PS 18:2-20:1"
"Lipid_feature_112","time_ref_before","after",-0.0379609996735776,0.0453491492639256,0.405073911112157,"time_ref_beforeafter",0.699730034124384,89,89,"ref_before","Lipid_feature_112","PS 18:2-20:1"
"Lipid_feature_113","time_ref_after","before",0.0201289285751392,0.0252074739882706,0.426961327836818,"time_ref_afterbefore",0.853922655673635,89,89,"ref_after","Lipid_feature_113","PS 18:2-22:6"
"Lipid_feature_113","time_ref_before","climb",-0.0197866476342729,0.0232613830175173,0.397455712120941,"time_ref_beforeclimb",0.426961327836225,89,89,"ref_before","Lipid_feature_113","PS 18:2-22:6"
"Lipid_feature_113","time_ref_before","after",-0.0201289285751593,0.0252074739882796,0.426961327836225,"time_ref_beforeafter",0.426961327836225,89,89,"ref_before","Lipid_feature_113","PS 18:2-22:6"
"Lipid_feature_113","time_ref_after","climb",0.000342280940885232,0.0141180483578341,0.980717722407,"time_ref_afterclimb",0.980717722407,89,89,"ref_after","Lipid_feature_113","PS 18:2-22:6"
"Lipid_feature_114","time_ref_before","climb",-0.05902266052902,0.0605853569962991,0.332818827311796,"time_ref_beforeclimb",0.655107563102596,89,89,"ref_before","Lipid_feature_114","PS 20:3-20:5"
"Lipid_feature_114","time_ref_after","climb",-0.0295847708107684,0.0367710022198949,0.423435806618164,"time_ref_afterclimb",0.65510756310574,89,89,"ref_after","Lipid_feature_114","PS 20:3-20:5"
"Lipid_feature_114","time_ref_after","before",0.0294378897178321,0.0656536131255891,0.65510756310574,"time_ref_afterbefore",0.65510756310574,89,89,"ref_after","Lipid_feature_114","PS 20:3-20:5"
"Lipid_feature_114","time_ref_before","after",-0.0294378897181592,0.0656536131256782,0.655107563102596,"time_ref_beforeafter",0.655107563102596,89,89,"ref_before","Lipid_feature_114","PS 20:3-20:5"
"Lipid_feature_115","time_ref_after","before",0.0862441892283729,0.0476726898792392,0.0742154334828666,"time_ref_afterbefore",0.148430866965733,89,89,"ref_after","Lipid_feature_115","PS 18:2-22:5"
"Lipid_feature_115","time_ref_after","climb",0.0364356384630969,0.0266850970964658,0.175904549108791,"time_ref_afterclimb",0.175904549108791,89,89,"ref_after","Lipid_feature_115","PS 18:2-22:5"
"Lipid_feature_115","time_ref_before","after",-0.086244189228211,0.0476726898794225,0.0742154334848177,"time_ref_beforeafter",0.148430866969635,89,89,"ref_before","Lipid_feature_115","PS 18:2-22:5"
"Lipid_feature_115","time_ref_before","climb",-0.0498085507649784,0.0439436999491516,0.260302925058591,"time_ref_beforeclimb",0.260302925058591,89,89,"ref_before","Lipid_feature_115","PS 18:2-22:5"
"Lipid_feature_116","time_ref_before","climb",0.121902739552554,0.0754491757120446,0.109905147676028,"time_ref_beforeclimb",0.219810295352056,89,89,"ref_before","Lipid_feature_116","PS 18:1-22:6"
"Lipid_feature_116","time_ref_before","after",0.0793124821961931,0.0826911488210974,0.340326568537997,"time_ref_beforeafter",0.340326568537997,89,89,"ref_before","Lipid_feature_116","PS 18:1-22:6"
"Lipid_feature_116","time_ref_after","climb",0.0425902573556257,0.0461360382206601,0.358648132747995,"time_ref_afterclimb",0.358648132747995,89,89,"ref_after","Lipid_feature_116","PS 18:1-22:6"
"Lipid_feature_116","time_ref_after","before",-0.0793124821989788,0.0826911488219652,0.34032656853215,"time_ref_afterbefore",0.358648132747995,89,89,"ref_after","Lipid_feature_116","PS 18:1-22:6"
"Lipid_feature_117","time_ref_after","climb",0.00376382871089595,0.0346383263256811,0.913743193455275,"time_ref_afterclimb",0.913743193455275,89,89,"ref_after","Lipid_feature_117","PS 18:0-22:6"
"Lipid_feature_117","time_ref_after","before",0.0268276772530432,0.0618841454996831,0.665833483653153,"time_ref_afterbefore",0.913743193455275,89,89,"ref_after","Lipid_feature_117","PS 18:0-22:6"
"Lipid_feature_117","time_ref_before","climb",-0.0230638486331227,0.0570378148818245,0.687002927596663,"time_ref_beforeclimb",0.687002927596663,89,89,"ref_before","Lipid_feature_117","PS 18:0-22:6"
"Lipid_feature_117","time_ref_before","after",-0.0268276773559221,0.061884145466505,0.665833482282264,"time_ref_beforeafter",0.687002927596663,89,89,"ref_before","Lipid_feature_117","PS 18:0-22:6"
"Lipid_feature_118","time_ref_before","climb",-0.0422349166671421,0.0382418033589817,0.272492541998347,"time_ref_beforeclimb",0.272492541998347,89,89,"ref_before","Lipid_feature_118","PS 18:2-22:3"
"Lipid_feature_118","time_ref_before","after",-0.0481022796585962,0.0419442598135274,0.254639013923557,"time_ref_beforeafter",0.272492541998347,89,89,"ref_before","Lipid_feature_118","PS 18:2-22:3"
"Lipid_feature_118","time_ref_after","before",0.0481022796585781,0.0419442598135274,0.254639013923714,"time_ref_afterbefore",0.509278027847429,89,89,"ref_after","Lipid_feature_118","PS 18:2-22:3"
"Lipid_feature_118","time_ref_after","climb",0.00586736299144975,0.023400611955002,0.802616723442144,"time_ref_afterclimb",0.802616723442144,89,89,"ref_after","Lipid_feature_118","PS 18:2-22:3"
"Lipid_feature_119","time_ref_after","climb",0.0178487047491375,0.0450102803108138,0.692732362973629,"time_ref_afterclimb",0.874170955998502,89,89,"ref_after","Lipid_feature_119","PS 18:1-22:1"
"Lipid_feature_119","time_ref_after","before",0.0128116445286275,0.0806459995969613,0.874170955998502,"time_ref_afterbefore",0.874170955998502,89,89,"ref_after","Lipid_feature_119","PS 18:1-22:1"
"Lipid_feature_119","time_ref_before","climb",0.00503706022064404,0.0737448963046304,0.945706224214456,"time_ref_beforeclimb",0.945706224214456,89,89,"ref_before","Lipid_feature_119","PS 18:1-22:1"
"Lipid_feature_119","time_ref_before","after",-0.0128116445285071,0.0806459995970403,0.874170955999582,"time_ref_beforeafter",0.945706224214456,89,89,"ref_before","Lipid_feature_119","PS 18:1-22:1"
"Lipid_feature_12","time_ref_after","before",0.0930835068258925,0.0992017563863844,0.351020710236347,"time_ref_afterbefore",0.351020710236347,89,89,"ref_after","Lipid_feature_12","LPC 18:3"
"Lipid_feature_12","time_ref_before","climb",-0.0213950383542855,0.0920630264882092,0.816823930387683,"time_ref_beforeclimb",0.816823930387683,89,89,"ref_before","Lipid_feature_12","LPC 18:3"
"Lipid_feature_12","time_ref_after","climb",0.0716884684716139,0.0557470560838147,0.202215869232551,"time_ref_afterclimb",0.351020710236347,89,89,"ref_after","Lipid_feature_12","LPC 18:3"
"Lipid_feature_12","time_ref_before","after",-0.0930835068254824,0.0992017563861457,0.351020710238439,"time_ref_beforeafter",0.702041420476878,89,89,"ref_before","Lipid_feature_12","LPC 18:3"
"Lipid_feature_120","time_ref_before","climb",0.0379648247163629,0.0460444402730335,0.412032404978526,"time_ref_beforeclimb",0.412032404978526,89,89,"ref_before","Lipid_feature_120","PS 18:1-22:0"
"Lipid_feature_120","time_ref_before","after",0.0519012466896645,0.0499366911558204,0.301827763816585,"time_ref_beforeafter",0.412032404978526,89,89,"ref_before","Lipid_feature_120","PS 18:1-22:0"
"Lipid_feature_120","time_ref_after","before",-0.0519012466897763,0.049936691155921,0.301827763816801,"time_ref_afterbefore",0.603655527633602,89,89,"ref_after","Lipid_feature_120","PS 18:1-22:0"
"Lipid_feature_120","time_ref_after","climb",-0.01393642197333,0.0279566104077496,0.619489840496914,"time_ref_afterclimb",0.619489840496914,89,89,"ref_after","Lipid_feature_120","PS 18:1-22:0"
"Lipid_feature_121","time_ref_after","climb",-0.00106487526362875,0.0172147056421437,0.950831929375722,"time_ref_afterclimb",0.950831929375722,89,89,"ref_after","Lipid_feature_121","PS 20:4-22:6"
"Lipid_feature_121","time_ref_after","before",0.0103004511022805,0.0307509924567002,0.738566971105387,"time_ref_afterbefore",0.950831929375722,89,89,"ref_after","Lipid_feature_121","PS 20:4-22:6"
"Lipid_feature_121","time_ref_before","climb",-0.011365326366425,0.0283510097298393,0.68956632765747,"time_ref_beforeclimb",0.738566971099511,89,89,"ref_before","Lipid_feature_121","PS 20:4-22:6"
"Lipid_feature_121","time_ref_before","after",-0.0103004511025811,0.030750992456823,0.738566971099511,"time_ref_beforeafter",0.738566971099511,89,89,"ref_before","Lipid_feature_121","PS 20:4-22:6"
"Lipid_feature_122","time_ref_after","before",0.284263798650471,0.181030301799929,0.120027883084569,"time_ref_afterbefore",0.240055766169139,89,89,"ref_after","Lipid_feature_122","PS 20:3-22:6"
"Lipid_feature_122","time_ref_before","climb",-0.3209050674376,0.165050598919314,0.0551302500139777,"time_ref_beforeclimb",0.110260500027955,89,89,"ref_before","Lipid_feature_122","PS 20:3-22:6"
"Lipid_feature_122","time_ref_before","after",-0.284263798650503,0.181030301799929,0.120027883084527,"time_ref_beforeafter",0.120027883084527,89,89,"ref_before","Lipid_feature_122","PS 20:3-22:6"
"Lipid_feature_122","time_ref_after","climb",-0.036641268787105,0.100996414368739,0.717646130899602,"time_ref_afterclimb",0.717646130899602,89,89,"ref_after","Lipid_feature_122","PS 20:3-22:6"
"Lipid_feature_123","time_ref_before","climb",0.0292423032863894,0.0386008454137671,0.450895784852168,"time_ref_beforeclimb",0.578903551146511,89,89,"ref_before","Lipid_feature_123","PS 20:4-22:4"
"Lipid_feature_123","time_ref_before","after",0.0233247312643709,0.0418520344212245,0.578903551146511,"time_ref_beforeafter",0.578903551146511,89,89,"ref_before","Lipid_feature_123","PS 20:4-22:4"
"Lipid_feature_123","time_ref_after","climb",0.00591757196251769,0.023433872662515,0.801284094426599,"time_ref_afterclimb",0.801284094426599,89,89,"ref_after","Lipid_feature_123","PS 20:4-22:4"
"Lipid_feature_123","time_ref_after","before",-0.0233247313413165,0.0418520343909354,0.578903549620861,"time_ref_afterbefore",0.801284094426599,89,89,"ref_after","Lipid_feature_123","PS 20:4-22:4"
"Lipid_feature_124","time_ref_before","after",0.108421585830132,0.0637763649011608,0.0930375725905908,"time_ref_beforeafter",0.186075145181182,89,89,"ref_before","Lipid_feature_124","PS 20:4-22:3"
"Lipid_feature_124","time_ref_after","climb",-0.0772960805627571,0.035620569010858,0.0329502374655197,"time_ref_afterclimb",0.0659004749310393,89,89,"ref_after","Lipid_feature_124","PS 20:4-22:3"
"Lipid_feature_124","time_ref_before","climb",0.0311255052673964,0.0584765394667604,0.595961056322393,"time_ref_beforeclimb",0.595961056322393,89,89,"ref_before","Lipid_feature_124","PS 20:4-22:3"
"Lipid_feature_124","time_ref_after","before",-0.108421585830204,0.0637763649011431,0.0930375725905427,"time_ref_afterbefore",0.0930375725905427,89,89,"ref_after","Lipid_feature_124","PS 20:4-22:3"
"Lipid_feature_125","time_ref_before","climb",0.0703009944091162,0.0476597912063545,0.144059125156289,"time_ref_beforeclimb",0.288118250312577,89,89,"ref_before","Lipid_feature_125","PS 20:4-22:2"
"Lipid_feature_125","time_ref_before","after",0.0401189681614533,0.0516754379071119,0.439896332588281,"time_ref_beforeafter",0.439896332588281,89,89,"ref_before","Lipid_feature_125","PS 20:4-22:2"
"Lipid_feature_125","time_ref_after","climb",0.030182026247812,0.0289337913837662,0.300042090383999,"time_ref_afterclimb",0.43989633258801,89,89,"ref_after","Lipid_feature_125","PS 20:4-22:2"
"Lipid_feature_125","time_ref_after","before",-0.0401189681615036,0.0516754379071563,0.43989633258801,"time_ref_afterbefore",0.43989633258801,89,89,"ref_after","Lipid_feature_125","PS 20:4-22:2"
"Lipid_feature_126","time_ref_before","climb",-0.00415082791088771,0.146978660748267,0.977538699035995,"time_ref_beforeclimb",0.977538699035995,89,89,"ref_before","Lipid_feature_126","PC 16:1-16:1"
"Lipid_feature_126","time_ref_after","climb",0.000419193409304486,0.0892202642667362,0.996262880174004,"time_ref_afterclimb",0.996262880174004,89,89,"ref_after","Lipid_feature_126","PC 16:1-16:1"
"Lipid_feature_126","time_ref_before","after",-0.00457002131992364,0.159329169585188,0.977190359494164,"time_ref_beforeafter",0.977538699035995,89,89,"ref_before","Lipid_feature_126","PC 16:1-16:1"
"Lipid_feature_126","time_ref_after","before",0.00457002131893681,0.15932916958489,0.977190359499012,"time_ref_afterbefore",0.996262880174004,89,89,"ref_after","Lipid_feature_126","PC 16:1-16:1"
"Lipid_feature_127","time_ref_before","climb",0.0234552428645806,0.0742673010859951,0.752935182790895,"time_ref_beforeclimb",0.752935182790895,89,89,"ref_before","Lipid_feature_127","PC 16:0-16:1"
"Lipid_feature_127","time_ref_before","after",0.0374629198609101,0.0807268641048176,0.643869531881153,"time_ref_beforeafter",0.752935182790895,89,89,"ref_before","Lipid_feature_127","PC 16:0-16:1"
"Lipid_feature_127","time_ref_after","climb",-0.0140076769963404,0.0451459184165947,0.757150273258435,"time_ref_afterclimb",0.757150273258435,89,89,"ref_after","Lipid_feature_127","PC 16:0-16:1"
"Lipid_feature_127","time_ref_after","before",-0.037462919860833,0.0807268641048425,0.643869531881753,"time_ref_afterbefore",0.757150273258435,89,89,"ref_after","Lipid_feature_127","PC 16:0-16:1"
"Lipid_feature_128","time_ref_before","climb",0.0172979906413605,0.0312656656540628,0.581628816589944,"time_ref_beforeclimb",0.64826063210632,89,89,"ref_before","Lipid_feature_128","PC 16:0-16:0"
"Lipid_feature_128","time_ref_after","climb",0.00186767790144882,0.0189327316990954,0.921667809422601,"time_ref_afterclimb",0.921667809422601,89,89,"ref_after","Lipid_feature_128","PC 16:0-16:0"
"Lipid_feature_128","time_ref_after","before",-0.0154303127402078,0.0336920258467306,0.648260632101949,"time_ref_afterbefore",0.921667809422601,89,89,"ref_after","Lipid_feature_128","PC 16:0-16:0"
"Lipid_feature_128","time_ref_before","after",0.0154303127399964,0.0336920258466854,0.64826063210632,"time_ref_beforeafter",0.64826063210632,89,89,"ref_before","Lipid_feature_128","PC 16:0-16:0"
"Lipid_feature_129","time_ref_after","climb",-0.0786939867605065,0.0951862186112258,0.410829738022408,"time_ref_afterclimb",0.821659476044815,89,89,"ref_after","Lipid_feature_129","PC 16:1-18:3"
"Lipid_feature_129","time_ref_before","climb",-0.0436139559974813,0.156894052895714,0.781726121194803,"time_ref_beforeclimb",0.836929416858246,89,89,"ref_before","Lipid_feature_129","PC 16:1-18:3"
"Lipid_feature_129","time_ref_before","after",0.0350800307630419,0.169874460998175,0.836929416858246,"time_ref_beforeafter",0.836929416858246,89,89,"ref_before","Lipid_feature_129","PC 16:1-18:3"
"Lipid_feature_129","time_ref_after","before",-0.035080030763416,0.169874460998051,0.836929416856299,"time_ref_afterbefore",0.836929416856299,89,89,"ref_after","Lipid_feature_129","PC 16:1-18:3"
"Lipid_feature_13","time_ref_after","before",-0.0198738374689378,0.0525871473516338,0.706537551166792,"time_ref_afterbefore",0.975298254732463,89,89,"ref_after","Lipid_feature_13","LPC 18:2"
"Lipid_feature_13","time_ref_before","after",0.0198738374689614,0.0525871473516803,0.706537551166756,"time_ref_beforeafter",0.706537551166756,89,89,"ref_before","Lipid_feature_13","LPC 18:2"
"Lipid_feature_13","time_ref_after","climb",-0.00091706170635854,0.0295229812980867,0.975298254732463,"time_ref_afterclimb",0.975298254732463,89,89,"ref_after","Lipid_feature_13","LPC 18:2"
"Lipid_feature_13","time_ref_before","climb",0.0189567757627232,0.0487282638359472,0.698287379999027,"time_ref_beforeclimb",0.706537551166756,89,89,"ref_before","Lipid_feature_13","LPC 18:2"
"Lipid_feature_130","time_ref_before","climb",-0.00782315907321985,0.0425643063089664,0.854638603187873,"time_ref_beforeclimb",0.854638603187873,89,89,"ref_before","Lipid_feature_130","PC 16:1-18:2"
