subject_id,time,microbe,log_abundance,time_numeric,site,age_group,age_numeric
S1,Ta,EVR0000-240319-04C_bin.32.orig,-18.420680743952367,3,oral,old,1
S1,Ta,EVR0000-240319-04C_bin.35.strict,-6.525405387793834,3,oral,old,1
S1,Ta,EVR0000-240319-04C_bin.51.permissive,-8.30247081430622,3,oral,old,1
S1,Ta,EVR0000-240319-04C_bin.58.strict,-9.813739431306912,3,oral,old,1
S1,Ta,EVR0000-240319-04C_bin.60.strict,-7.157634666845691,3,oral,old,1
S1,Ta,EVR0000-240319-04C_bin.64.permissive,-14.259880605087734,3,oral,old,1
S1,Ta,EVR0000-240319-06C_bin.28.permissive,-11.074704232588578,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.2.strict,-7.721378988171583,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.27.orig,-18.420680743952367,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.28.orig,-14.870680307553604,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.29.orig,-8.893356003759573,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.30.orig,-5.524548187344039,3,oral,old,1
S1,Ta,EVR0000-240319-07C_bin.36.strict,-14.395837848293855,3,oral,old,1
S1,Ta,QML0000-240606-02C_bin.40.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML0000-240606-04C_bin.18.orig,-5.35261260961984,3,oral,old,1
S1,Ta,QML0000-240606-04C_bin.21.strict,-9.849586587200339,3,oral,old,1
S1,Ta,QML0000-240606-04C_bin.44.strict,-10.113452377430473,3,oral,old,1
S1,Ta,QML0000-240606-05C_bin.11.orig,-7.339805904917977,3,oral,old,1
S1,Ta,QML0000-240606-05C_bin.12.strict,-6.90989018424648,3,oral,old,1
S1,Ta,QML0000-240606-05C_bin.15.permissive,-6.354810069488054,3,oral,old,1
S1,Ta,QML0000-240606-05C_bin.16.strict,-9.110753762284489,3,oral,old,1
S1,Ta,QML0000-240606-05C_bin.5.permissive,-8.47850826109584,3,oral,old,1
S1,Ta,QML0000-240606-06C_bin.35.orig,-6.246811980694904,3,oral,old,1
S1,Ta,QML0000-240606-06C_bin.57.orig,-10.107461929151494,3,oral,old,1
S1,Ta,QML0000-240606-06C_bin.6.orig,-6.6030274123910395,3,oral,old,1
S1,Ta,QML0000-240606-07B_bin.7.permissive,-7.843983303725768,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.18.strict,-8.660307255040816,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.29.permissive,-7.213177364188601,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.30.permissive,-8.443190331896915,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.4.orig,-6.525026045721036,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.41.strict,-9.44105378640489,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.45.strict,-7.853423856830368,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.46.orig,-15.895443936226629,3,oral,old,1
S1,Ta,QML0000-240606-07C_bin.50.permissive,-18.420680743952367,3,oral,old,1
S1,Ta,QML0000-240606-07D_bin.2.permissive,-6.791175587973344,3,oral,old,1
S1,Ta,QML0000-240606-08C_bin.12.orig,-6.816704883675545,3,oral,old,1
S1,Ta,QML0000-240606-09C_bin.15.orig,-9.61707819441871,3,oral,old,1
S1,Ta,QML0000-240606-09C_bin.31.permissive,-10.209299255210947,3,oral,old,1
S1,Ta,QML0000-240606-09C_bin.57.orig,-10.743799435272612,3,oral,old,1
S1,Ta,QML0000-240615-03C_bin.3.strict,-8.617441724257539,3,oral,old,1
S1,Ta,QML0000-240615-03C_bin.30.permissive,-8.773792077611546,3,oral,old,1
S1,Ta,QML0000-240616-01C_bin.2.strict,-5.774912497023878,3,oral,old,1
S1,Ta,QML0000-240616-01C_bin.26.orig,-8.709553379755299,3,oral,old,1
S1,Ta,QML0000-240616-01C_bin.46.strict,-7.117136863493616,3,oral,old,1
S1,Ta,QML0000-240616-02C_bin.22.strict,-15.381272363010645,3,oral,old,1
S1,Ta,QML0000-240616-02C_bin.33.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML0000-240616-02C_bin.57.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML0000-240616-02C_bin.6.strict,-9.329188629337892,3,oral,old,1
S1,Ta,QML0000-240616-04C_bin.1.orig,-5.519255125044079,3,oral,old,1
S1,Ta,QML0000-240616-04C_bin.32.strict,-10.142343339664537,3,oral,old,1
S1,Ta,QML0000-240616-04C_bin.38.strict,-9.547954504051699,3,oral,old,1
S1,Ta,QML0000-240616-04C_bin.5.strict,-8.925581306778726,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.11.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.23.orig,-9.450097818544055,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.26.strict,-10.50353291967112,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.29.strict,-8.627628982732737,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.30.strict,-13.980733345546707,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.37.orig,-7.493699731367927,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.52.orig,-9.629858808451655,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.54.orig,-11.412955367005193,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.64.strict,-9.044337104296854,3,oral,old,1
S1,Ta,QML0000-240616-05C_bin.65.orig,-8.907742264417362,3,oral,old,1
S1,Ta,QML0000-240616-05D_bin.14.orig,-7.52423742485069,3,oral,old,1
S1,Ta,QML0000-240616-06C_bin.10.orig,-9.936740913300515,3,oral,old,1
S1,Ta,QML0000-240616-08C_bin.11.strict,-9.903386645887851,3,oral,old,1
S1,Ta,QML0000-240616-08C_bin.28.orig,-16.078095051056827,3,oral,old,1
S1,Ta,QML0000-240616-08C_bin.4.strict,-6.561732070019323,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.21.permissive,-11.036478840098987,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.32.strict,-6.509702074298406,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.37.permissive,-8.634084269992318,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.40.permissive,-6.872038141161695,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.43.orig,-5.0720375110507705,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.44.strict,-6.564716261716308,3,oral,old,1
S1,Ta,QML0000-240616-10C_bin.48.strict,-8.992585370051506,3,oral,old,1
S1,Ta,QML0000-240616-10D_bin.22.strict,-7.955790352508911,3,oral,old,1
S1,Ta,QML0000-240616-11C_bin.14.strict,-10.733425180805876,3,oral,old,1
S1,Ta,QML0000-240616-11C_bin.19.strict,-9.466738262030658,3,oral,old,1
S1,Ta,QML0000-240616-13C_bin.15.orig,-9.1448493175448,3,oral,old,1
S1,Ta,QML0000-240616-13C_bin.19.orig,-7.558923442574181,3,oral,old,1
S1,Ta,QML0000-240616-13C_bin.22.strict,-9.850766949435172,3,oral,old,1
S1,Ta,QML0000-240616-13C_bin.23.orig,-9.182537031613418,3,oral,old,1
S1,Ta,QML0000-240616-13C_bin.25.orig,-11.812360168733644,3,oral,old,1
S1,Ta,QML2000-240409-01D_bin.27.strict,-7.054499749755471,3,oral,old,1
S1,Ta,QML2000-240409-09C_bin.41.strict,-7.112326591158965,3,oral,old,1
S1,Ta,QML2000-240409-09C_bin.45.strict,-14.658646962153531,3,oral,old,1
S1,Ta,QML2500-240411-01C_bin.51.strict,-6.206335699569893,3,oral,old,1
S1,Ta,QML2500-240411-01C_bin.69.strict,-7.580897148366631,3,oral,old,1
S1,Ta,QML2500-240411-01D_bin.8.strict,-5.034342135698969,3,oral,old,1
S1,Ta,QML2500-240413-01C_bin.84.strict,-5.714899396853994,3,oral,old,1
S1,Ta,QML2500-240413-01D_bin.7.permissive,-5.066995716073655,3,oral,old,1
S1,Ta,QML3650-240319-01D_bin.13.permissive,-5.516044363121493,3,oral,old,1
S1,Ta,QML3650-240319-04D_bin.7.permissive,-7.9825927119481985,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.19.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.31.orig,-7.910779345391122,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.35.strict,-11.38261443107728,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.37.permissive,-8.351363120247655,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.46.permissive,-9.486261560830538,3,oral,old,1
S1,Ta,QML3650-240329-05C_bin.53.strict,-10.349779622748283,3,oral,old,1
S1,Ta,QML3650-240411-02C_bin.13.orig,-9.713201536159273,3,oral,old,1
S1,Ta,QML3650-240411-02C_bin.15.strict,-7.638288664255377,3,oral,old,1
S1,Ta,QML3650-240411-03C_bin.55.strict,-9.114474574153633,3,oral,old,1
S1,Ta,QML3650-240411-04C_bin.60.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML3650-240411-04C_bin.84.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML3650-240411-05C_bin.45.orig,-7.588573071669613,3,oral,old,1
S1,Ta,QML3650-240411-06C_bin.36.orig,-10.259756809903926,3,oral,old,1
S1,Ta,QML3650-240411-06C_bin.38.permissive,-10.178677718892217,3,oral,old,1
S1,Ta,QML3650-240411-06C_bin.39.strict,-7.419722910675442,3,oral,old,1
S1,Ta,QML3650-240411-07C_bin.21.strict,-5.441161091326926,3,oral,old,1
S1,Ta,QML3650-240415-01C_bin.23.strict,-4.498617627395918,3,oral,old,1
S1,Ta,QML3650-240415-01C_bin.44.orig,-4.74363282177482,3,oral,old,1
S1,Ta,QML3650-240415-01C_bin.5.orig,-6.640800461777084,3,oral,old,1
S1,Ta,QML3800-240416-01C_bin.53.orig,-6.53079634306898,3,oral,old,1
S1,Ta,QML3800-240416-02C_bin.22.strict,-6.335272332225925,3,oral,old,1
S1,Ta,QML3800-240416-02C_bin.62.orig,-6.536889730458304,3,oral,old,1
S1,Ta,QML3800-240416-04C_bin.50.orig,-10.263678416880104,3,oral,old,1
S1,Ta,QML3800-240416-04C_bin.57.permissive,-15.174600834432031,3,oral,old,1
S1,Ta,QML3800-240416-04C_bin.62.strict,-8.029424711661392,3,oral,old,1
S1,Ta,QML3800-240416-05C_bin.27.strict,-8.21767170764416,3,oral,old,1
S1,Ta,QML3800-240416-05C_bin.51.strict,-15.71869866380311,3,oral,old,1
S1,Ta,QML3800-240416-06C_bin.43.orig,-14.537740868022611,3,oral,old,1
S1,Ta,QML3800-240416-07C_bin.24.strict,-6.044793588427017,3,oral,old,1
S1,Ta,QML3800-240416-07C_bin.5.strict,-7.85117053916311,3,oral,old,1
S1,Ta,QML3800-240416-08C_bin.16.permissive,-8.483163686545115,3,oral,old,1
S1,Ta,QML3800-240416-08C_bin.58.permissive,-11.478946681677282,3,oral,old,1
S1,Ta,QML3800-240416-09C_bin.9.strict,-5.812222573598296,3,oral,old,1
S1,Ta,QML5200-240418-01C_bin.18.orig,-8.977235861081192,3,oral,old,1
S1,Ta,QML5200-240418-03C_bin.25.orig,-10.682230547348372,3,oral,old,1
S1,Ta,QML5200-240418-04C_bin.11.orig,-14.890051541477701,3,oral,old,1
S1,Ta,QML5200-240418-04C_bin.27.strict,-7.598429370262676,3,oral,old,1
S1,Ta,QML5200-240418-05C_bin.23.strict,-8.317071949997732,3,oral,old,1
S1,Ta,QML5200-240418-05C_bin.27.permissive,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240418-05C_bin.48.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240418-05D_bin.6.strict,-7.002536935617439,3,oral,old,1
S1,Ta,QML5200-240418-06C_bin.13.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240418-06C_bin.36.permissive,-9.141759887874343,3,oral,old,1
S1,Ta,QML5200-240418-07C_bin.15.strict,-7.216816014283831,3,oral,old,1
S1,Ta,QML5200-240418-09C_bin.55.orig,-9.04160981285465,3,oral,old,1
S1,Ta,QML5200-240418-10C_bin.16.strict,-6.476784635886855,3,oral,old,1
S1,Ta,QML5200-240418-10C_bin.46.strict,-14.370968984047336,3,oral,old,1
S1,Ta,QML5200-240418-10D_bin.16.permissive,-6.72902490938185,3,oral,old,1
S1,Ta,QML5200-240418-11C_bin.13.permissive,-9.776474946575217,3,oral,old,1
S1,Ta,QML5200-240418-12C_bin.22.orig,-8.201089219330566,3,oral,old,1
S1,Ta,QML5200-240418-12C_bin.36.orig,-7.009284778313906,3,oral,old,1
S1,Ta,QML5200-240418-12D_bin.13.permissive,-6.484814419249885,3,oral,old,1
S1,Ta,QML5200-240504-01C_bin.3.orig,-6.095329974954545,3,oral,old,1
S1,Ta,QML5200-240504-01C_bin.38.permissive,-7.842762658485727,3,oral,old,1
S1,Ta,QML5200-240504-01C_bin.49.orig,-7.4911531075455,3,oral,old,1
S1,Ta,QML5200-240504-01C_bin.54.strict,-5.250260618048012,3,oral,old,1
S1,Ta,QML5200-240504-01C_bin.68.strict,-7.435011444195203,3,oral,old,1
S1,Ta,QML5200-240504-01D_bin.45.permissive,-7.868196815149111,3,oral,old,1
S1,Ta,QML5200-240504-02D_bin.14.permissive,-7.011293935069405,3,oral,old,1
S1,Ta,QML5200-240504-03C_bin.25.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240504-03C_bin.46.orig,-7.455799154079303,3,oral,old,1
S1,Ta,QML5200-240504-04C_bin.43.orig,-11.999922236870999,3,oral,old,1
S1,Ta,QML5200-240504-04C_bin.67.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240504-05C_bin.11.orig,-8.319037585951108,3,oral,old,1
S1,Ta,QML5200-240504-05C_bin.2.strict,-6.805558544880388,3,oral,old,1
S1,Ta,QML5200-240504-06C_bin.16.strict,-13.933372986969601,3,oral,old,1
S1,Ta,QML5200-240504-06C_bin.29.strict,-9.39632776724181,3,oral,old,1
S1,Ta,QML5200-240504-06C_bin.34.orig,-8.01031247293751,3,oral,old,1
S1,Ta,QML5200-240504-06C_bin.69.orig,-10.822514824565761,3,oral,old,1
S1,Ta,QML5200-240511-01C_bin.44.orig,-6.712463072005406,3,oral,old,1
S1,Ta,QML5200-240511-01D_bin.3.strict,-6.548293918636125,3,oral,old,1
S1,Ta,QML5200-240511-02C_bin.8.strict,-15.52143268869844,3,oral,old,1
S1,Ta,QML5200-240511-03C_bin.25.strict,-6.6645528897660125,3,oral,old,1
S1,Ta,QML5200-240511-03C_bin.52.orig,-6.8745662399738965,3,oral,old,1
S1,Ta,QML5200-240511-04C_bin.20.strict,-7.109832378172524,3,oral,old,1
S1,Ta,QML5200-240511-04C_bin.34.orig,-8.527963144309826,3,oral,old,1
S1,Ta,QML5200-240511-04C_bin.39.orig,-8.364849833525383,3,oral,old,1
S1,Ta,QML5200-240511-04C_bin.52.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240511-04C_bin.72.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240511-05B_bin.2.strict,-8.81133767594919,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.18.permissive,-9.81365170308935,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.19.strict,-8.582191211525256,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.25.strict,-8.147909068105657,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.37.orig,-6.569551530623535,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.47.permissive,-7.965208540965026,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.50.strict,-16.129599376894088,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.58.strict,-10.126445843433622,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.74.permissive,-9.67770085856783,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.77.strict,-11.265956258292615,3,oral,old,1
S1,Ta,QML5200-240511-05C_bin.87.strict,-9.82260241019296,3,oral,old,1
S1,Ta,QML5200-240511-06C_bin.37.orig,-9.411212055712067,3,oral,old,1
S1,Ta,QML5200-240511-06C_bin.39.orig,-10.657055699742333,3,oral,old,1
S1,Ta,QML5200-240511-06C_bin.44.strict,-14.831287086092793,3,oral,old,1
S1,Ta,QML5200-240511-06C_bin.46.orig,-10.596947331596164,3,oral,old,1
S1,Ta,QML5200-240511-06C_bin.68.strict,-8.376305205047483,3,oral,old,1
S1,Ta,QML5200-240511-08D_bin.12.strict,-7.074525808799084,3,oral,old,1
S1,Ta,QML5200-240511-09C_bin.11.strict,-6.711148565262613,3,oral,old,1
S1,Ta,QML5200-240511-09C_bin.46.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5200-240511-09C_bin.5.permissive,-8.848480026415352,3,oral,old,1
S1,Ta,QML5200-240511-11C_bin.6.orig,-7.003405803674214,3,oral,old,1
S1,Ta,QML5200-240511-13C_bin.14.orig,-6.924856935072695,3,oral,old,1
S1,Ta,QML5200-240511-13C_bin.15.orig,-11.848076648721154,3,oral,old,1
S1,Ta,QML5200-240511-13C_bin.19.strict,-10.086389301053888,3,oral,old,1
S1,Ta,QML5200-240511-13C_bin.61.strict,-7.3303937391581595,3,oral,old,1
S1,Ta,QML5200-240522-01C_bin.20.orig,-6.518899570903878,3,oral,old,1
S1,Ta,QML5200-240522-01C_bin.22.strict,-5.281036844285745,3,oral,old,1
S1,Ta,QML5200-240522-01C_bin.37.strict,-7.985387746443102,3,oral,old,1
S1,Ta,QML5200-240522-01C_bin.5.strict,-6.5356266524488955,3,oral,old,1
S1,Ta,QML5200-240522-03C_bin.33.orig,-11.264342337732328,3,oral,old,1
S1,Ta,QML5200-240522-05C_bin.56.strict,-7.80860081294289,3,oral,old,1
S1,Ta,QML5200-240522-05C_bin.59.strict,-13.032058142547552,3,oral,old,1
S1,Ta,QML5200-240522-06C_bin.20.orig,-10.665450480147985,3,oral,old,1
S1,Ta,QML5200-240522-06C_bin.31.strict,-14.359535636625385,3,oral,old,1
S1,Ta,QML5200-240522-06C_bin.37.strict,-15.078544525555241,3,oral,old,1
S1,Ta,QML5200-240522-06C_bin.47.orig,-10.00062543971772,3,oral,old,1
S1,Ta,QML5200-240522-09C_bin.23.orig,-9.965923107156588,3,oral,old,1
S1,Ta,QML5200-240522-09C_bin.33.orig,-9.562915881424694,3,oral,old,1
S1,Ta,QML5800-240423-01C_bin.38.orig,-7.97999415416226,3,oral,old,1
S1,Ta,QML5800-240423-02D_bin.3.permissive,-7.785471788648076,3,oral,old,1
S1,Ta,QML5800-240423-04C_bin.24.orig,-15.707176482051707,3,oral,old,1
S1,Ta,QML5800-240423-04C_bin.50.orig,-11.97084527114608,3,oral,old,1
S1,Ta,QML5800-240423-04C_bin.8.orig,-11.605092439601318,3,oral,old,1
S1,Ta,QML5800-240423-06C_bin.16.permissive,-6.253509016241386,3,oral,old,1
S1,Ta,QML5800-240423-06C_bin.22.strict,-6.674307365251377,3,oral,old,1
S1,Ta,QML5800-240423-06C_bin.35.orig,-11.429277174181873,3,oral,old,1
S1,Ta,QML5800-240423-07C_bin.17.permissive,-8.1310573949764,3,oral,old,1
S1,Ta,QML5800-240423-07C_bin.42.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML5800-240423-07C_bin.49.strict,-10.39344492873439,3,oral,old,1
S1,Ta,QML5800-240423-11C_bin.22.orig,-6.52226896938881,3,oral,old,1
S1,Ta,QML5800-240423-13C_bin.40.strict,-8.320597996966374,3,oral,old,1
S1,Ta,QML5800-240428-02C_bin.25.orig,-13.655159046750075,3,oral,old,1
S1,Ta,QML5800-240428-02C_bin.72.strict,-10.811748655921656,3,oral,old,1
S1,Ta,QML5800-240428-02D_bin.12.permissive,-6.773706361390831,3,oral,old,1
S1,Ta,QML5800-240428-03C_bin.61.orig,-10.438170741092232,3,oral,old,1
S1,Ta,QML5800-240428-03D_bin.13.orig,-7.661159720632729,3,oral,old,1
S1,Ta,QML5800-240428-04C_bin.6.permissive,-9.187165533350104,3,oral,old,1
S1,Ta,QML5800-240428-05C_bin.20.permissive,-6.628083231838863,3,oral,old,1
S1,Ta,QML5800-240428-05C_bin.9.strict,-15.75513408791018,3,oral,old,1
S1,Ta,QML5800-240428-06B_bin.55.permissive,-5.647641213869639,3,oral,old,1
S1,Ta,QML5800-240428-06C_bin.41.permissive,-8.675341917302836,3,oral,old,1
S1,Ta,QML5800-240428-07D_bin.10.orig,-6.921898688110138,3,oral,old,1
S1,Ta,QML5800-240428-08C_bin.22.orig,-9.368904957600162,3,oral,old,1
S1,Ta,QML6500-240426-02C_bin.11.permissive,-7.348095402018634,3,oral,old,1
S1,Ta,QML6500-240426-02C_bin.15.orig,-7.0798165156850885,3,oral,old,1
S1,Ta,QML6500-240426-02D_bin.3.strict,-8.481232314536204,3,oral,old,1
S1,Ta,QML6500-240426-04C_bin.30.strict,-7.662083154666242,3,oral,old,1
S1,Ta,QML6500-240426-04C_bin.64.orig,-7.4923762452923,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.12.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.44.strict,-18.420680743952367,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.63.permissive,-8.41189473222303,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.67.strict,-13.96546978794676,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.72.strict,-8.113114018211057,3,oral,old,1
S1,Ta,QML6500-240426-06C_bin.73.permissive,-10.676237567127306,3,oral,old,1
S1,Ta,QML6500-240426-09C_bin.20.permissive,-9.088848586504199,3,oral,old,1
S1,Ta,QML6500-240426-09D_bin.24.permissive,-7.741795613612358,3,oral,old,1
S1,Ta,QML6500-240426-10C_bin.2.strict,-7.400663478354391,3,oral,old,1
S1,Ta,QML6500-240426-11C_bin.12.strict,-10.48790716910485,3,oral,old,1
S1,Ta,QML6500-240426-11C_bin.45.orig,-18.420680743952367,3,oral,old,1
S1,Ta,QML6500-240426-12C_bin.69.strict,-8.964944048695434,3,oral,old,1
S1,Tb,EVR0000-240319-01C_bin.34.permissive,-18.420680743952367,5,oral,old,1
S1,Tb,EVR0000-240319-01C_bin.44.strict,-8.42145425164715,5,oral,old,1
S1,Tb,EVR0000-240319-01C_bin.67.orig,-9.114589236279018,5,oral,old,1
S1,Tb,EVR0000-240319-02C_bin.2.permissive,-9.326111149187103,5,oral,old,1
S1,Tb,EVR0000-240319-02C_bin.3.strict,-8.185396339470325,5,oral,old,1
S1,Tb,EVR0000-240319-02C_bin.5.strict,-5.6663410153105875,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.1.strict,-9.294207411811984,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.10.strict,-9.820523050571593,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.32.orig,-18.420680743952367,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.35.strict,-6.39769256563789,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.51.permissive,-7.515388339736062,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.58.strict,-10.309595795012251,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.60.strict,-7.670863079518227,5,oral,old,1
S1,Tb,EVR0000-240319-04C_bin.64.permissive,-12.61410018322672,5,oral,old,1
S1,Tb,EVR0000-240319-06C_bin.28.permissive,-10.948010828333649,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.2.strict,-7.170258195376302,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.27.orig,-18.420680743952367,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.28.orig,-12.169265045975235,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.29.orig,-9.039806409061134,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.30.orig,-5.966711849182477,5,oral,old,1
S1,Tb,EVR0000-240319-07C_bin.36.strict,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240606-02C_bin.40.strict,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240606-04C_bin.18.orig,-5.8146233305627515,5,oral,old,1
S1,Tb,QML0000-240606-04C_bin.21.strict,-9.123849198107404,5,oral,old,1
S1,Tb,QML0000-240606-04C_bin.44.strict,-9.354281801937278,5,oral,old,1
S1,Tb,QML0000-240606-05C_bin.11.orig,-8.51566846170609,5,oral,old,1
S1,Tb,QML0000-240606-05C_bin.12.strict,-7.288621452883759,5,oral,old,1
S1,Tb,QML0000-240606-05C_bin.15.permissive,-8.625751913216419,5,oral,old,1
S1,Tb,QML0000-240606-05C_bin.16.strict,-9.286278206287296,5,oral,old,1
S1,Tb,QML0000-240606-05C_bin.5.permissive,-7.34739946463131,5,oral,old,1
S1,Tb,QML0000-240606-06C_bin.35.orig,-7.840826041010662,5,oral,old,1
S1,Tb,QML0000-240606-06C_bin.57.orig,-9.546672841039076,5,oral,old,1
S1,Tb,QML0000-240606-06C_bin.6.orig,-6.994576230258512,5,oral,old,1
S1,Tb,QML0000-240606-07B_bin.7.permissive,-9.250470222706475,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.18.strict,-9.069313679473884,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.29.permissive,-6.427877181727392,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.30.permissive,-9.540479400393489,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.4.orig,-6.668604061110812,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.41.strict,-9.416886430484615,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.45.strict,-8.625065704188636,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.46.orig,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240606-07C_bin.50.permissive,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240606-07D_bin.2.permissive,-6.965951886252267,5,oral,old,1
S1,Tb,QML0000-240606-08C_bin.12.orig,-6.364664448660234,5,oral,old,1
S1,Tb,QML0000-240606-09C_bin.15.orig,-8.967905079226146,5,oral,old,1
S1,Tb,QML0000-240606-09C_bin.31.permissive,-10.197804750666746,5,oral,old,1
S1,Tb,QML0000-240606-09C_bin.57.orig,-10.06363869847691,5,oral,old,1
S1,Tb,QML0000-240615-03C_bin.3.strict,-9.080639890871705,5,oral,old,1
S1,Tb,QML0000-240615-03C_bin.30.permissive,-9.133976279298707,5,oral,old,1
S1,Tb,QML0000-240616-01C_bin.2.strict,-6.040203388460506,5,oral,old,1
S1,Tb,QML0000-240616-01C_bin.26.orig,-9.353968190270304,5,oral,old,1
S1,Tb,QML0000-240616-01C_bin.46.strict,-8.186790400402302,5,oral,old,1
S1,Tb,QML0000-240616-02C_bin.22.strict,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240616-02C_bin.33.orig,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240616-02C_bin.57.orig,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240616-02C_bin.6.strict,-7.546680993909196,5,oral,old,1
S1,Tb,QML0000-240616-04C_bin.1.orig,-4.8437981346459456,5,oral,old,1
S1,Tb,QML0000-240616-04C_bin.32.strict,-10.084211085892205,5,oral,old,1
S1,Tb,QML0000-240616-04C_bin.38.strict,-8.621101261353658,5,oral,old,1
S1,Tb,QML0000-240616-04C_bin.5.strict,-9.378825812905557,5,oral,old,1
S1,Tb,QML0000-240616-05C_bin.11.strict,-18.420680743952367,5,oral,old,1
S1,Tb,QML0000-240616-05C_bin.23.orig,-8.52540012649714,5,oral,old,1
S1,Tb,QML0000-240616-05C_bin.26.strict,-10.764469841491387,5,oral,old,1
