"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","comparison_type","original_feature","original_name"
"oral_feature_1012","time_ref_before","after",0.000196612389825653,0.000381032755112429,0.606917949130987,"time_ref_beforeafter",0.606917949130987,119,116,"ref_before","oral_feature_1012","QML5200-240504-04C_bin.54.orig"
"oral_feature_1013","time_ref_before","after",-0.00015992156831081,0.000160996299456084,0.322869106444877,"time_ref_beforeafter",0.645738212889755,119,73,"ref_before","oral_feature_1013","QML3800-240416-02C_bin.35.orig"
"oral_feature_1013","time_ref_before","climb",6.4258661172875e-06,0.000143677630368402,0.964413181621527,"time_ref_beforeclimb",0.964413181621527,119,73,"ref_before","oral_feature_1013","QML3800-240416-02C_bin.35.orig"
"oral_feature_1013","time_ref_after","climb",0.000166347434428458,8.87092627380349e-05,0.0635876663687374,"time_ref_afterclimb",0.127175332737475,119,73,"ref_after","oral_feature_1013","QML3800-240416-02C_bin.35.orig"
"oral_feature_1013","time_ref_after","before",0.000159921568311052,0.000160996299456624,0.322869106446525,"time_ref_afterbefore",0.322869106446525,119,73,"ref_after","oral_feature_1013","QML3800-240416-02C_bin.35.orig"
"oral_feature_1014","time_ref_before","climb",0.000869998224400594,0.00099908882376542,0.385831673883433,"time_ref_beforeclimb",0.771663347766866,119,117,"ref_before","oral_feature_1014","QML5800-240423-12C_bin.41.permissive"
"oral_feature_1014","time_ref_before","after",0.000151101019982304,0.00112066599375644,0.893001940298844,"time_ref_beforeafter",0.893001940298844,119,117,"ref_before","oral_feature_1014","QML5800-240423-12C_bin.41.permissive"
"oral_feature_1014","time_ref_after","climb",0.000718897204418292,0.000617914634242197,0.247294366676185,"time_ref_afterclimb",0.49458873335237,119,117,"ref_after","oral_feature_1014","QML5800-240423-12C_bin.41.permissive"
"oral_feature_1014","time_ref_after","before",-0.000151101019982294,0.00112066599375644,0.893001940298864,"time_ref_afterbefore",0.893001940298864,119,117,"ref_after","oral_feature_1014","QML5800-240423-12C_bin.41.permissive"
"oral_feature_1015","time_ref_before","climb",-0.000139824398967216,0.000113672107381209,0.221405802327592,"time_ref_beforeclimb",0.442811604655185,119,84,"ref_before","oral_feature_1015","QML0000-240606-09C_bin.25.orig"
"oral_feature_1015","time_ref_before","after",-7.52333789604053e-06,0.00012737978351705,0.953014381921371,"time_ref_beforeafter",0.953014381921371,119,84,"ref_before","oral_feature_1015","QML0000-240606-09C_bin.25.orig"
"oral_feature_1015","time_ref_after","climb",-0.000132301061071175,7.01880667628743e-05,0.0621940896943848,"time_ref_afterclimb",0.12438817938877,119,84,"ref_after","oral_feature_1015","QML0000-240606-09C_bin.25.orig"
"oral_feature_1015","time_ref_after","before",7.52333789604083e-06,0.000127379783517049,0.95301438192136,"time_ref_afterbefore",0.95301438192136,119,84,"ref_after","oral_feature_1015","QML0000-240606-09C_bin.25.orig"
"oral_feature_1016","time_ref_before","climb",-0.000648345428863442,0.00035644090122801,0.0717601691865528,"time_ref_beforeclimb",0.0717601691865528,119,106,"ref_before","oral_feature_1016","QML5800-240423-05C_bin.31.permissive"
"oral_feature_1016","time_ref_before","after",-0.00082733817570387,0.000399408276870449,0.0407671517513803,"time_ref_beforeafter",0.0717601691865528,119,106,"ref_before","oral_feature_1016","QML5800-240423-05C_bin.31.permissive"
"oral_feature_1016","time_ref_after","before",0.000827338175704628,0.000399408276871596,0.0407671517522952,"time_ref_afterbefore",0.0815343035045904,119,106,"ref_after","oral_feature_1016","QML5800-240423-05C_bin.31.permissive"
"oral_feature_1016","time_ref_after","climb",0.000178992746840555,0.000220075382075526,0.417870436822385,"time_ref_afterclimb",0.417870436822385,119,106,"ref_after","oral_feature_1016","QML5800-240423-05C_bin.31.permissive"
"oral_feature_1017","time_ref_after","climb",-0.000152617175947394,7.37399150442086e-05,0.0409422738270666,"time_ref_afterclimb",0.0818845476541333,119,52,"ref_after","oral_feature_1017","QML0000-240606-09C_bin.44.orig"
"oral_feature_1017","time_ref_after","before",-0.000154335659341899,0.000133799224848345,0.25132803372045,"time_ref_afterbefore",0.25132803372045,119,52,"ref_after","oral_feature_1017","QML0000-240606-09C_bin.44.orig"
"oral_feature_1017","time_ref_before","after",0.00015433565934227,0.000133799224848516,0.251328033719995,"time_ref_beforeafter",0.502656067439989,119,52,"ref_before","oral_feature_1017","QML0000-240606-09C_bin.44.orig"
"oral_feature_1017","time_ref_before","climb",1.71848339498115e-06,0.00011936022554312,0.988540100674111,"time_ref_beforeclimb",0.988540100674111,119,52,"ref_before","oral_feature_1017","QML0000-240606-09C_bin.44.orig"
"oral_feature_1018","time_ref_before","climb",-0.000107896455247713,0.00113876749499285,0.924690826312627,"time_ref_beforeclimb",0.924690826312627,119,111,"ref_before","oral_feature_1018","QML5800-240428-09C_bin.5.orig"
"oral_feature_1018","time_ref_before","after",-0.000126582733259731,0.00127715841012766,0.921233999293893,"time_ref_beforeafter",0.924690826312627,119,111,"ref_before","oral_feature_1018","QML5800-240428-09C_bin.5.orig"
"oral_feature_1018","time_ref_after","climb",1.86862780193011e-05,0.000704122984738574,0.978877504359982,"time_ref_afterclimb",0.978877504359982,119,111,"ref_after","oral_feature_1018","QML5800-240428-09C_bin.5.orig"
"oral_feature_1018","time_ref_after","before",0.000126582733250504,0.00127715841013323,0.921233999299955,"time_ref_afterbefore",0.978877504359982,119,111,"ref_after","oral_feature_1018","QML5800-240428-09C_bin.5.orig"
"oral_feature_1019","time_ref_after","climb",-0.000302881544982725,9.67475503897924e-05,0.00226409265350068,"time_ref_afterclimb",0.00452818530700136,119,116,"ref_after","oral_feature_1019","QML3650-240411-05C_bin.45.orig"
"oral_feature_1019","time_ref_after","before",-0.000225452112610266,0.000175517396519639,0.201807699006131,"time_ref_afterbefore",0.201807699006131,119,116,"ref_after","oral_feature_1019","QML3650-240411-05C_bin.45.orig"
"oral_feature_1019","time_ref_before","after",0.00022545211261026,0.000175517396519639,0.201807699005531,"time_ref_beforeafter",0.403615398011061,119,116,"ref_before","oral_feature_1019","QML3650-240411-05C_bin.45.orig"
"oral_feature_1019","time_ref_before","climb",-7.74294323724636e-05,0.000156539255100348,0.621892819160899,"time_ref_beforeclimb",0.621892819160899,119,116,"ref_before","oral_feature_1019","QML3650-240411-05C_bin.45.orig"
"oral_feature_102","time_ref_before","climb",2.19655289443161e-05,7.52297913410182e-05,0.770887597680379,"time_ref_beforeclimb",0.864246168811649,119,87,"ref_before","oral_feature_102","QML2500-240413-09C_bin.41.strict"
"oral_feature_102","time_ref_before","after",-1.44462568104392e-05,8.42848383988602e-05,0.864246168811649,"time_ref_beforeafter",0.864246168811649,119,87,"ref_before","oral_feature_102","QML2500-240413-09C_bin.41.strict"
"oral_feature_102","time_ref_after","before",1.44462568104396e-05,8.42848383988601e-05,0.864246168811699,"time_ref_afterbefore",0.864246168811699,119,87,"ref_after","oral_feature_102","QML2500-240413-09C_bin.41.strict"
"oral_feature_102","time_ref_after","climb",3.64117857547554e-05,4.64381098103622e-05,0.434781118171421,"time_ref_afterclimb",0.864246168811699,119,87,"ref_after","oral_feature_102","QML2500-240413-09C_bin.41.strict"
"oral_feature_1020","time_ref_before","climb",-0.000216781074300674,9.48901345261895e-05,0.0243048886494455,"time_ref_beforeclimb",0.0486097772988911,119,109,"ref_before","oral_feature_1020","QML3800-240416-08C_bin.58.permissive"
"oral_feature_1020","time_ref_before","after",4.85672077923601e-05,0.000106433520019997,0.649089935187259,"time_ref_beforeafter",0.649089935187259,119,109,"ref_before","oral_feature_1020","QML3800-240416-08C_bin.58.permissive"
"oral_feature_1020","time_ref_after","climb",-0.000265348282093039,5.86839232998266e-05,1.60038454143213e-05,"time_ref_afterclimb",3.20076908286427e-05,119,109,"ref_after","oral_feature_1020","QML3800-240416-08C_bin.58.permissive"
"oral_feature_1020","time_ref_after","before",-4.8567207792364e-05,0.000106433520020023,0.649089935187681,"time_ref_afterbefore",0.649089935187681,119,109,"ref_after","oral_feature_1020","QML3800-240416-08C_bin.58.permissive"
"oral_feature_1021","time_ref_before","climb",6.40656007672647e-05,0.00014391275738295,0.657087923515951,"time_ref_beforeclimb",0.856355266240784,119,110,"ref_before","oral_feature_1021","QML3650-240411-08C_bin.58.orig"
