"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","comparison_type","original_feature","original_name"
"skin_feature_1","time_ref_before","climb",0.000127552770432808,0.000116674049917435,0.276692462175216,"time_ref_beforeclimb",0.553384924350432,120,34,"ref_before","skin_feature_1","QML3800-240416-03C_bin.25.orig"
"skin_feature_1","time_ref_before","after",5.29477874137738e-05,0.000131112649487108,0.687128447425842,"time_ref_beforeafter",0.687128447425842,120,34,"ref_before","skin_feature_1","QML3800-240416-03C_bin.25.orig"
"skin_feature_1","time_ref_after","climb",7.46049830190341e-05,7.21799597333436e-05,0.303639723410424,"time_ref_afterclimb",0.607279446820847,120,34,"ref_after","skin_feature_1","QML3800-240416-03C_bin.25.orig"
"skin_feature_1","time_ref_after","before",-5.29477874137739e-05,0.000131112649487108,0.687128447425874,"time_ref_afterbefore",0.687128447425874,120,34,"ref_after","skin_feature_1","QML3800-240416-03C_bin.25.orig"
"skin_feature_10","time_ref_before","climb",0.000765030170575447,0.000638225080962949,0.23339997289984,"time_ref_beforeclimb",0.46679994579968,120,45,"ref_before","skin_feature_10","EVR0000-240319-04C_bin.61.orig"
"skin_feature_10","time_ref_before","after",0.000187817071116733,0.000716347937060761,0.793702628674546,"time_ref_beforeafter",0.793702628674546,120,45,"ref_before","skin_feature_10","EVR0000-240319-04C_bin.61.orig"
"skin_feature_10","time_ref_after","climb",0.0005772130994545,0.000393761786921603,0.145745803609262,"time_ref_afterclimb",0.291491607218523,120,45,"ref_after","skin_feature_10","EVR0000-240319-04C_bin.61.orig"
"skin_feature_10","time_ref_after","before",-0.000187817071127114,0.00071634793705359,0.793702628660956,"time_ref_afterbefore",0.793702628660956,120,45,"ref_after","skin_feature_10","EVR0000-240319-04C_bin.61.orig"
"skin_feature_100","time_ref_after","climb",0.000982424273331004,0.00160791004796302,0.542485354672932,"time_ref_afterclimb",0.90580775912764,120,50,"ref_after","skin_feature_100","QML6500-240426-09D_bin.6.strict"
"skin_feature_100","time_ref_after","before",0.000345952147536415,0.00291690915968108,0.90580775912764,"time_ref_afterbefore",0.90580775912764,120,50,"ref_after","skin_feature_100","QML6500-240426-09D_bin.6.strict"
"skin_feature_100","time_ref_before","climb",0.000636472125794592,0.0025932268530582,0.806574180534788,"time_ref_beforeclimb",0.905807759127605,120,50,"ref_before","skin_feature_100","QML6500-240426-09D_bin.6.strict"
"skin_feature_100","time_ref_before","after",-0.000345952147536411,0.00291690915968109,0.905807759127605,"time_ref_beforeafter",0.905807759127605,120,50,"ref_before","skin_feature_100","QML6500-240426-09D_bin.6.strict"
"skin_feature_101","time_ref_after","climb",8.03432320660214e-05,8.4038669681394e-05,0.341219860571863,"time_ref_afterclimb",0.682439721143726,120,48,"ref_after","skin_feature_101","QML5800-240423-02D_bin.17.orig"
"skin_feature_101","time_ref_before","climb",0.000102067891689559,0.00013614057089503,0.455058318659607,"time_ref_beforeclimb",0.887238527111252,120,48,"ref_before","skin_feature_101","QML5800-240423-02D_bin.17.orig"
"skin_feature_101","time_ref_before","after",2.17246596235374e-05,0.000152842812644981,0.887238527111252,"time_ref_beforeafter",0.887238527111252,120,48,"ref_before","skin_feature_101","QML5800-240423-02D_bin.17.orig"
"skin_feature_101","time_ref_after","before",-2.17246596235367e-05,0.000152842812644981,0.887238527111345,"time_ref_afterbefore",0.887238527111345,120,48,"ref_after","skin_feature_101","QML5800-240423-02D_bin.17.orig"
"skin_feature_102","time_ref_before","climb",-5.02727120896005e-05,0.000123876930009042,0.685663284535353,"time_ref_beforeclimb",0.979266299062204,120,55,"ref_before","skin_feature_102","QML5200-240511-02D_bin.19.orig"
"skin_feature_102","time_ref_before","after",3.63010765091078e-06,0.000139356795629766,0.979266299062204,"time_ref_beforeafter",0.979266299062204,120,55,"ref_before","skin_feature_102","QML5200-240511-02D_bin.19.orig"
"skin_feature_102","time_ref_after","climb",-5.39028197405172e-05,7.6832132074167e-05,0.484482141315835,"time_ref_afterclimb",0.96896428263167,120,55,"ref_after","skin_feature_102","QML5200-240511-02D_bin.19.orig"
"skin_feature_102","time_ref_after","before",-3.63010765093268e-06,0.000139356795629762,0.97926629906208,"time_ref_afterbefore",0.97926629906208,120,55,"ref_after","skin_feature_102","QML5200-240511-02D_bin.19.orig"
"skin_feature_103","time_ref_after","climb",2.23206016857446e-05,3.2945697470804e-05,0.499518368063712,"time_ref_afterclimb",0.961291707299249,120,25,"ref_after","skin_feature_103","QML5800-240428-06C_bin.34.strict"
"skin_feature_103","time_ref_before","climb",2.52182689715309e-05,5.28287234074229e-05,0.634027518672733,"time_ref_beforeclimb",0.961291707299303,120,25,"ref_before","skin_feature_103","QML5800-240428-06C_bin.34.strict"
"skin_feature_103","time_ref_before","after",2.8976672857863e-06,5.95716238698514e-05,0.961291707299303,"time_ref_beforeafter",0.961291707299303,120,25,"ref_before","skin_feature_103","QML5800-240428-06C_bin.34.strict"
"skin_feature_103","time_ref_after","before",-2.89766728578618e-06,5.95716238698514e-05,0.961291707299249,"time_ref_afterbefore",0.961291707299249,120,25,"ref_after","skin_feature_103","QML5800-240428-06C_bin.34.strict"
"skin_feature_104","time_ref_before","climb",4.1432425300294e-05,0.000153237558928962,0.787364657687689,"time_ref_beforeclimb",0.914760804605229,120,37,"ref_before","skin_feature_104","QML5200-240418-05C_bin.23.strict"
"skin_feature_104","time_ref_before","after",1.85338478599333e-05,0.000172760079401264,0.914760804605229,"time_ref_beforeafter",0.914760804605229,120,37,"ref_before","skin_feature_104","QML5200-240418-05C_bin.23.strict"
