SampleID,subject_id,time,QML0000-240616-10C_bin.43.orig,QML5200-240511-06B_bin.4.strict,QML5800-240423-08B_bin.6.permissive,QML5200-240504-01B_bin.74.permissive,QML3650-240411-07C_bin.16.strict,QML2000-240409-01B_bin.96.permissive,QML5800-240423-09D_bin.18.orig,QML5800-240423-02B_bin.4.strict,QML3800-240416-06B_bin.7.strict,QML3650-240319-06B_bin.36.permissive,QML3650-240411-06B_bin.60.permissive,QML6500-240426-11B_bin.50.orig,QML3800-240416-02B_bin.26.orig,QML5800-240428-02B_bin.6.strict,QML3800-240416-07B_bin.1.strict,QML5200-240511-10B_bin.40.permissive,QML5200-240511-13B_bin.3.strict,QML5200-240511-02B_bin.25.permissive,QML5200-240511-02B_bin.13.permissive,QML6500-240426-07B_bin.35.orig,QML3650-240411-07B_bin.24.orig,QML5200-240418-09B_bin.43.orig,QML5200-240522-06B_bin.51.orig,QML0000-240616-10D_bin.3.orig,EVR0000-240319-02C_bin.5.strict,QML5800-240423-08C_bin.10.strict,QML5200-240418-02B_bin.8.permissive,QML3800-240416-01B_bin.80.orig,QML3650-240411-02D_bin.12.permissive,QML5200-240511-10B_bin.45.permissive,QML5200-240418-03B_bin.2.strict,QML6500-240426-07B_bin.16.orig,QML3650-240329-05B_bin.2.orig,QML5800-240423-03B_bin.4.permissive,QML6500-240426-06B_bin.6.strict,QML5200-240524-04B_bin.48.permissive,QML5200-240511-01B_bin.38.permissive,QML5200-240418-02B_bin.14.permissive,QML3650-240319-04D_bin.7.permissive,QML5200-240522-08C_bin.30.strict,QML0000-240606-02B_bin.20.orig,QML5200-240511-05C_bin.12.orig,QML5800-240428-05B_bin.35.permissive,QML5200-240511-10B_bin.29.permissive,QML3650-240319-06B_bin.71.permissive,QML6500-240426-05B_bin.4.orig,QML5200-240511-05B_bin.21.orig,QML5200-240511-11B_bin.11.permissive,QML5800-240428-09D_bin.18.permissive,QML2000-240409-01B_bin.13.permissive,QML5200-240418-02B_bin.39.permissive,QML0000-240606-04B_bin.4.orig,QML5800-240423-08B_bin.9.permissive,QML0000-240606-07B_bin.7.permissive,QML5200-240418-05D_bin.5.permissive,QML5200-240418-08D_bin.5.strict,QML5800-240423-11D_bin.9.strict,QML5200-240504-09B_bin.22.permissive,QML5200-240418-11D_bin.2.strict,QML3650-240411-07C_bin.21.strict,QML0000-240616-13B_bin.5.orig,QML5200-240522-09B_bin.3.permissive,QML5800-240428-06B_bin.55.permissive,QML5200-240511-10B_bin.10.permissive,QML5200-240504-05B_bin.11.permissive,QML5200-240418-09B_bin.33.permissive,QML5200-240511-13B_bin.5.orig,QML5200-240504-05B_bin.30.permissive,QML5200-240418-08B_bin.31.permissive,QML0000-240616-08B_bin.4.permissive,QML5200-240511-11B_bin.21.permissive,QML5200-240511-10B_bin.34.permissive,QML5200-240511-13B_bin.6.strict,QML5200-240522-09B_bin.6.permissive,QML5200-240504-13B_bin.5.strict,QML5800-240428-08B_bin.58.permissive,QML5200-240504-04B_bin.41.permissive,QML5200-240511-13C_bin.52.orig,QML5200-240511-10B_bin.47.permissive,QML3650-240415-09B_bin.12.orig,QML2000-240409-09C_bin.15.permissive,QML3650-240411-05B_bin.26.permissive,QML3650-240411-02D_bin.10.permissive,QML5200-240511-10C_bin.20.strict,EVR0000-240319-07C_bin.32.orig,QML5200-240511-02B_bin.4.permissive,QML6500-240426-07B_bin.4.strict,QML5800-240428-08B_bin.1.permissive,QML5200-240511-10D_bin.13.strict,QML5200-240418-03B_bin.12.permissive,QML5200-240511-10C_bin.15.strict,QML3650-240329-05B_bin.56.orig,QML0000-240616-13B_bin.2.strict,QML5200-240522-06B_bin.39.orig,QML5200-240418-11B_bin.28.orig,QML5200-240504-04B_bin.42.permissive,QML3800-240416-05B_bin.6.permissive,QML3800-240416-03C_bin.34.strict,QML2500-240411-09B_bin.11.permissive,QML0000-240616-01C_bin.46.strict,QML6500-240426-12B_bin.20.orig,QML3800-240416-05C_bin.11.strict,QML0000-240606-05B_bin.14.orig,QML3650-240415-09B_bin.26.permissive,QML3650-240411-07B_bin.42.permissive,QML5800-240423-05C_bin.18.strict,QML5200-240504-05B_bin.2.orig,QML5200-240511-03B_bin.16.permissive,QML3800-240416-01B_bin.77.orig,QML5200-240522-11D_bin.6.permissive,QML5800-240428-03B_bin.36.permissive,QML5200-240418-03B_bin.4.strict,QML0000-240616-06B_bin.2.strict,QML5200-240418-08C_bin.30.permissive,QML0000-240616-02B_bin.1.permissive,QML5200-240511-03B_bin.3.strict,QML5200-240418-04B_bin.33.permissive,QML0000-240616-05D_bin.21.orig,QML0000-240616-04C_bin.1.orig,QML3650-240411-07B_bin.6.strict,QML2000-240409-01D_bin.1.strict,QML0000-240606-05B_bin.6.orig,QML3800-240416-07B_bin.65.orig,QML5200-240511-02B_bin.15.orig,QML5800-240428-02B_bin.7.strict,QML5200-240522-03B_bin.1.strict,QML5200-240418-04B_bin.30.permissive,QML3650-240411-07B_bin.48.permissive,QML3800-240416-04B_bin.9.permissive,QML5200-240418-11B_bin.7.permissive,QML5200-240524-04C_bin.40.strict,QML5800-240428-05C_bin.2.strict,QML5200-240418-07B_bin.14.orig,QML5200-240522-05B_bin.2.orig,QML5200-240522-11B_bin.31.orig,QML5200-240511-08D_bin.6.strict,QML5200-240418-02B_bin.9.strict,QML5200-240511-03B_bin.4.strict,QML5200-240504-02B_bin.45.permissive,QML2000-240409-01B_bin.35.orig,QML5200-240504-02B_bin.1.strict,QML5200-240511-02B_bin.2.strict,QML2000-240409-01B_bin.75.orig,QML5200-240504-02B_bin.22.orig,QML5200-240504-01B_bin.46.orig,QML0000-240616-10C_bin.32.strict,QML2000-240409-01B_bin.12.permissive,QML5200-240418-08D_bin.4.orig,QML5800-240428-05B_bin.5.permissive,QML5800-240428-08B_bin.33.permissive,QML5800-240428-05B_bin.34.permissive,QML5200-240418-08B_bin.38.orig,QML5800-240423-01B_bin.21.orig,QML5200-240418-06B_bin.9.orig,QML2500-240413-01B_bin.53.strict,QML5200-240504-02B_bin.12.orig,QML0000-240616-01B_bin.36.strict,QML5200-240505-02B_bin.42.strict,QML5200-240511-11B_bin.24.strict,QML5200-240522-11B_bin.1.strict,QML0000-240616-01B_bin.45.permissive,QML5800-240423-11B_bin.20.strict,QML5200-240522-06B_bin.57.permissive,QML3800-240416-06B_bin.44.strict,QML5200-240418-11B_bin.23.strict,QML5800-240428-05B_bin.15.orig,QML0000-240616-08B_bin.36.orig,QML5200-240522-09B_bin.30.strict,QML5800-240423-08B_bin.36.orig,QML3800-240416-04B_bin.27.strict,QML0000-240606-06B_bin.45.orig,QML5800-240423-10B_bin.73.permissive,QML6500-240426-08B_bin.25.strict,QML5200-240418-02B_bin.16.orig,QML5200-240418-02B_bin.37.orig,QML5200-240522-06B_bin.47.strict,QML5200-240418-05B_bin.46.strict,QML5200-240522-11B_bin.20.orig,QML5800-240428-02B_bin.44.strict,QML6500-240426-07B_bin.34.strict,QML3800-240416-07B_bin.45.strict,QML5800-240428-04B_bin.14.strict,QML6500-240426-03B_bin.32.strict,QML0000-240616-06B_bin.16.permissive,QML3800-240416-06B_bin.69.permissive,QML0000-240616-01B_bin.48.strict,QML5200-240522-11B_bin.17.permissive,QML0000-240616-08B_bin.56.permissive,QML5200-240418-11B_bin.42.strict,QML0000-240616-01B_bin.3.orig,QML5200-240418-02B_bin.43.strict,QML0000-240606-07B_bin.22.strict,QML6500-240426-04B_bin.42.strict,QML3800-240416-01B_bin.83.permissive,QML5800-240423-11B_bin.41.strict,QML3650-240411-03B_bin.8.orig,QML5200-240418-11B_bin.37.strict,QML5200-240524-04B_bin.39.strict,QML5200-240504-02D_bin.4.strict,QML5200-240511-09B_bin.35.strict,QML6500-240426-09B_bin.45.strict,QML5800-240423-01B_bin.52.permissive,QML0000-240616-08B_bin.60.permissive,QML5800-240428-06B_bin.16.strict,QML5800-240428-09B_bin.7.strict,QML5200-240418-10B_bin.25.strict,QML0000-240616-04B_bin.25.strict,QML5800-240423-09B_bin.43.permissive,QML3650-240329-05B_bin.32.strict,QML5200-240522-08B_bin.33.permissive,QML2000-240409-01B_bin.26.strict,QML5200-240504-04B_bin.20.strict,QML3800-240416-05B_bin.21.strict,QML5200-240522-11B_bin.30.permissive,QML2500-240411-09D_bin.2.permissive,QML5200-240522-01B_bin.40.permissive,QML5800-240423-08B_bin.14.permissive,QML5800-240428-02B_bin.20.strict,QML5200-240504-02B_bin.53.strict,QML5800-240423-10B_bin.34.permissive,QML0000-240606-06B_bin.13.permissive,QML6500-240426-11B_bin.48.orig,QML5800-240428-06B_bin.40.strict,QML5800-240428-06B_bin.66.strict,QML5200-240511-01B_bin.49.strict,QML5200-240522-08B_bin.46.strict,QML0000-240616-10B_bin.9.strict,QML0000-240606-06B_bin.66.strict,QML5800-240423-10B_bin.70.strict,QML5200-240522-02B_bin.10.strict,QML5800-240423-06B_bin.43.permissive,QML0000-240616-13B_bin.27.strict,QML5200-240504-13B_bin.11.orig,QML5200-240504-13B_bin.9.permissive,QML0000-240606-06B_bin.58.permissive,QML5800-240428-06B_bin.68.orig,QML0000-240606-05C_bin.11.orig,QML5200-240511-06B_bin.58.strict,QML5200-240522-02B_bin.25.strict,QML6500-240426-06B_bin.29.permissive,QML0000-240616-01B_bin.78.strict,QML6500-240426-08B_bin.12.strict,QML2500-240413-01B_bin.81.permissive,QML0000-240606-04B_bin.12.orig,QML0000-240616-01B_bin.41.strict,QML5200-240418-11B_bin.14.strict,QML6500-240426-12B_bin.11.orig,QML5200-240418-11B_bin.32.strict,QML6500-240426-11B_bin.8.strict,QML3650-240319-06B_bin.10.strict,QML3800-240416-06B_bin.46.strict,QML5200-240511-11B_bin.13.strict,QML5200-240504-01B_bin.71.strict,QML6500-240426-11B_bin.29.orig,QML5200-240511-02B_bin.12.strict,QML5200-240504-01B_bin.22.strict,QML5200-240524-04B_bin.51.strict,QML5200-240418-01B_bin.63.strict,QML5200-240511-13B_bin.23.strict,QML5200-240524-04B_bin.11.strict,QML5800-240423-09B_bin.15.permissive,QML5800-240423-10D_bin.14.orig,QML5200-240504-04B_bin.22.strict,QML5200-240418-07B_bin.15.strict,QML3800-240416-01B_bin.36.strict,QML5200-240524-04B_bin.42.strict,QML5200-240522-03B_bin.11.permissive,QML5200-240522-08B_bin.52.strict,QML2000-240409-01B_bin.1.strict,QML5800-240423-01B_bin.36.orig,EVR0000-240319-01C_bin.64.strict,QML0000-240616-10C_bin.19.orig,QML6500-240426-09B_bin.47.strict,QML5200-240511-05B_bin.9.orig,QML5200-240511-09B_bin.24.strict,QML5200-240418-01B_bin.15.orig,QML5200-240511-06B_bin.40.strict,QML5800-240428-04B_bin.11.strict,QML5200-240522-05B_bin.20.strict,QML5800-240428-11B_bin.13.strict,QML5200-240511-03B_bin.18.strict,QML5200-240511-01B_bin.7.strict,QML5200-240418-11B_bin.18.orig,QML3800-240416-05B_bin.43.orig,QML5200-240418-06B_bin.14.strict,QML5200-240504-13B_bin.13.orig,QML5800-240423-09B_bin.20.permissive,QML0000-240616-05B_bin.9.strict,QML5200-240418-02B_bin.41.strict,QML6500-240426-07B_bin.32.orig,QML0000-240606-09B_bin.23.strict,QML5200-240522-02B_bin.23.permissive,QML3650-240411-07B_bin.59.strict,QML0000-240606-05B_bin.3.strict,QML6500-240426-10D_bin.17.permissive,QML5200-240504-09B_bin.25.strict,QML3650-240411-05B_bin.5.permissive,QML5800-240423-05B_bin.42.permissive,QML5200-240522-05B_bin.11.permissive,QML5800-240428-02B_bin.14.strict,QML2500-240411-09B_bin.24.strict,QML6500-240426-09B_bin.34.strict,QML5200-240522-05B_bin.5.orig,QML5800-240423-05B_bin.15.strict,QML0000-240606-04B_bin.17.strict,QML5200-240511-01B_bin.57.strict,QML3800-240416-01B_bin.63.strict,QML5200-240511-03B_bin.27.strict,QML6500-240426-05B_bin.47.strict,QML0000-240606-06B_bin.12.orig,QML3800-240416-06B_bin.58.permissive,QML5200-240504-01B_bin.49.strict,QML5800-240428-06B_bin.67.orig,QML5200-240504-13B_bin.23.strict,QML5200-240418-09B_bin.35.orig,QML0000-240616-13B_bin.35.permissive,EVR0000-240319-06C_bin.20.strict,QML5200-240418-09B_bin.28.orig,QML5200-240504-06B_bin.32.strict,QML5200-240511-05B_bin.32.orig,QML0000-240616-06B_bin.27.permissive,QML5200-240418-03B_bin.17.orig,QML6500-240426-08B_bin.26.strict,QML0000-240606-07B_bin.18.orig,QML5800-240423-05B_bin.41.permissive,QML0000-240606-02B_bin.21.strict,QML0000-240616-04B_bin.14.strict,QML0000-240616-06B_bin.23.strict,QML2500-240413-01B_bin.7.strict,QML5800-240423-04B_bin.7.strict,QML2000-240409-01B_bin.83.strict,QML3800-240416-08B_bin.28.permissive,QML6500-240426-01B_bin.46.strict,QML5200-240522-05B_bin.13.strict,QML0000-240606-07B_bin.13.strict,QML0000-240616-02B_bin.10.strict,QML5200-240504-01B_bin.70.strict,QML5200-240522-01B_bin.33.strict,QML0000-240616-04B_bin.19.permissive,QML0000-240616-10B_bin.44.strict,QML2500-240413-01B_bin.10.strict,QML5800-240423-06B_bin.30.permissive,QML3800-240416-04B_bin.8.orig,QML5200-240418-04B_bin.22.strict,QML5200-240504-04D_bin.2.permissive,QML5800-240428-09B_bin.10.strict,QML5200-240522-11B_bin.22.strict,QML5200-240522-06B_bin.50.strict,QML5200-240522-11B_bin.37.permissive,QML5800-240428-06B_bin.60.strict,QML6500-240426-05B_bin.35.strict,QML5200-240522-08B_bin.66.strict,QML5800-240423-01B_bin.18.strict,QML3800-240416-07D_bin.1.strict,QML5200-240418-10B_bin.39.strict,QML5200-240504-13B_bin.41.orig,QML5200-240522-08B_bin.2.strict,QML5200-240522-08B_bin.88.permissive,QML3650-240411-05B_bin.11.strict,QML5200-240522-05B_bin.14.permissive,QML5800-240423-11B_bin.11.strict,QML5200-240511-02B_bin.14.strict,QML3650-240319-06B_bin.56.strict,QML3650-240411-07B_bin.61.strict,QML0000-240616-10B_bin.25.strict,QML5800-240423-08B_bin.29.strict,QML5200-240511-13B_bin.9.orig,QML5200-240504-05B_bin.24.orig,QML0000-240616-06B_bin.67.orig,QML5200-240522-01B_bin.71.strict,QML5800-240423-01B_bin.63.permissive,QML5200-240511-04B_bin.5.strict,QML5200-240522-11B_bin.40.permissive,QML5200-240418-02B_bin.30.strict,QML5200-240511-08B_bin.51.strict,QML5200-240504-01B_bin.68.strict,QML3800-240416-08B_bin.25.strict,QML6500-240426-11B_bin.5.permissive,QML5800-240428-09B_bin.12.strict,QML5800-240423-08D_bin.7.orig,QML5200-240524-01B_bin.41.strict,QML5200-240418-06B_bin.10.strict,QML3800-240416-08B_bin.11.permissive,QML5200-240522-01B_bin.31.strict,QML3800-240416-04B_bin.35.permissive,QML3800-240416-06B_bin.16.strict,QML3800-240416-01B_bin.11.orig,QML0000-240616-04B_bin.13.permissive,QML0000-240616-10B_bin.20.strict,QML3800-240416-07B_bin.39.orig,QML3650-240411-04B_bin.9.permissive,QML5800-240423-11B_bin.13.orig,QML5800-240423-05B_bin.17.strict,QML5200-240418-10B_bin.3.strict,QML6500-240426-04B_bin.31.permissive,QML6500-240426-11B_bin.23.permissive,QML6500-240426-07B_bin.38.permissive,QML5800-240423-02B_bin.9.orig,QML3800-240416-05B_bin.38.strict,QML5800-240423-05B_bin.22.strict,QML5800-240428-06B_bin.43.strict,QML0000-240606-06B_bin.25.strict,QML3800-240416-07B_bin.66.permissive,QML5200-240522-08B_bin.63.strict,QML3800-240416-05B_bin.15.permissive,QML5200-240522-08B_bin.56.strict,QML6500-240426-01B_bin.8.permissive,QML5800-240428-04B_bin.19.strict,QML0000-240616-08B_bin.26.permissive,QML5800-240423-05B_bin.45.orig,QML5200-240418-03B_bin.31.strict,QML2500-240411-09B_bin.27.strict,QML5800-240423-08B_bin.44.strict,QML5200-240511-08B_bin.26.strict,QML0000-240616-06B_bin.74.permissive,QML0000-240616-06D_bin.12.permissive,QML5200-240511-05B_bin.8.strict,QML0000-240616-02B_bin.25.orig,QML0000-240616-05B_bin.10.strict,QML0000-240606-02B_bin.33.orig,QML5200-240504-01B_bin.39.strict,QML3800-240416-08B_bin.27.strict,QML5200-240504-01B_bin.53.strict,QML5200-240511-13B_bin.12.strict,QML5800-240423-11B_bin.26.strict,QML5200-240511-01B_bin.13.orig,QML6500-240426-01B_bin.51.orig,QML0000-240616-02B_bin.44.orig,QML5200-240504-05B_bin.20.strict,QML0000-240606-05B_bin.26.strict,QML3650-240411-07B_bin.30.strict,QML5200-240522-05B_bin.16.strict,QML5800-240423-02D_bin.6.strict,QML5800-240423-09B_bin.12.permissive,QML6500-240426-12B_bin.16.strict,QML6500-240426-05B_bin.11.strict,QML6500-240426-08B_bin.13.permissive,QML3650-240411-03B_bin.32.orig,QML5200-240511-09B_bin.4.strict,QML5200-240418-10B_bin.11.strict,QML5800-240428-10B_bin.1.strict
QML0000-240606-02B,S2,T9,0,0.000185368421625606,0.00350830971027045,0.00246912720144347,0,0,0.000482066081545506,0.000735309334630554,0.00592714476999885,0,0,0,0.000284338774941029,0.00174416833868025,0,0,9.9238907251106e-05,0.000700429338102272,0.00195092267643001,9.48224827181529e-05,0.00064302593435023,0,0.0193132951768006,0.000338298076596596,0,0,0.00835728702499042,0,0,0,0,0,0.000368285444916688,0,0,0,0,0.00276586997558274,0,0,0.00819503746499954,0,0,0,0.000155089862333388,0,0.000232598409059788,0,0,0,0.00222515984925295,0.00373971124264308,0.00337297420121369,0,0,0.00151507784435929,0,0.000400106835024421,0.00252333482224166,0,0.00147004781453275,0,0,0,0.000468049946144396,0.00024901330657926,8.45601967166168e-05,0.00482918500510997,0.000352171098681783,0.000471697581751947,1.09766243731723e-05,0,0.000363364251770201,2.24373807127872e-05,0.000472604128899911,0.0116035743705393,0,0,0,0.00922520245840681,0,0,3.06048714176877e-05,0,0,0.000882463659064084,0.0410610175713562,0,0,0,0,0,0,0,0.0310566574657361,0,0,0,0.000106416988064912,0,0.00255766629913245,0,0.00571090601130132,0,6.45211931415976e-05,0,0.0162255709911533,0,8.91613009244864e-05,0,0,0,0,0,0.000173795691882362,3.94236023083539e-05,0,0,0,0,0,0.00762524576263372,0,0.00106796440389213,0.000987548929546253,0.00276338225497317,0,0.00135024025566681,9.3389679977575e-05,0.000167177564674032,0,0,0,2.11262638100897e-06,0,0,0.00131644522059098,0.000132010013841504,0,0,0,0.254164879749639,0,0,0,0,0,0.000751916473785134,0.000403120238418096,0,0,0,0,0,0,0,0,0.00206739595701713,9.15207213121894e-05,0.000559397492795679,0,0,0,4.69092168978615e-05,0,0,0.0260802433602621,0.0561026311490898,0.00245984126529938,0.00192276829528998,0.000135975438272947,0,0,0.00417310414353417,0.00620053249890816,0.000817924748822563,0,0,0.00209208045079772,0.000358095892272731,0,0,0,0,0,0,1.94787391432288e-05,0.000370419178757846,4.16586877299024e-05,3.28531469759084e-05,0.00184452860514522,0,0.000204232852521713,0,0,0,0.00351330713135037,0.00488991336235141,0,0,0,0.000105841959383185,0,0,0.00697934290872448,0,0.00101015275197794,0,0.000264247108507591,0,0,0.000577426706742612,0,0.000477743908431845,0,0,0,0.000757023305727736,0.0121916826235779,0.00156141054726968,0,0.000180138480260603,0,0.00753146768741474,0,0,0,0,0,0,0,0.000170473780050471,0.000381096728715484,0,0,0,0,7.61210891047242e-06,7.76095697189713e-05,0,5.7156763071529e-05,0,0,0,0,0.000653538568746173,2.34493144107393e-05,0.000900745663612182,0.000482058399695163,0,0,0.000290397965389969,0.000382647485602018,0.000374220731115937,0.00639047890370421,0.00277504845462956,0,0.00030473318620474,0.00317076076949543,0,0,0,0,0,0,0,0,2.89493194392373e-05,0.000111369770045698,0,0,0,0,0.000368362929476503,0.000642414228163398,0,0,0,0.0133290702624167,0.00983916302409312,0,3.52094857427225e-07,0,0.000280105751254728,0,5.58526024617488e-05,0,0,0.0013719019635394,0,0.00267585800520087,0.00260260321427594,0,0,0,0.00490795283356672,0,0.000129184167486342,0.000724198448386818,0.00100394799268519,0,0,0.000104113636303959,0.00325961557791237,0.00156359383570611,0.000289866141565951,0.00137484717608006,0.000404751277301276,0,4.7417477867057e-05,0,0,4.85288568920158e-05,0.000162708805870477,0.000255568042980945,1.3982258441099e-05,0,0.000154873354043872,0.000143233960936931,0,0,0,0,0.000814491983005813,0,0.0281338239756772,0,0,0.00658564896673334,0,0,0,0,1.00827309644696e-05,0,0.00388367755478061,0,0.00378258573638269,0,0,0,0.00370294981443345,0.00330544176714149,0,0,0,0.0002464139105153,0,0,0,0.000139777514595396,0,0.000434844992624669,0,0,0.116750422209825,0,0.000165745214851798,0.00732681830987016,1.51280002031951e-07,0,0.0253505923522636,0.000168193225179494,8.22906850605554e-05,0,0,0,0.00108375748892917,0,0,0,0,0,0.0265451289613141,0,0,0,0,0,0,0,0,0.00106951089801778,0,0,0,0,0,0,0,1.14482251547291e-07,0.000583132456589395,0,0,0,0,0,0.00733191008893839,0.000311920867111285,0.00263476219284379,0.00018472267107659,0,0,0,0,0,0,0.00453969247677398,0,0,0.0010305354983741,0.0028936184807264,0.00654897945430527,0,0,0,0.000567422717408382,0.00282344366775133,0,0.00800994749934791,0,0,0,0.00779430952351246,0,0,1.8749807920167e-05,0.00168252917152996,0.0175584071045915,0.00066221062291924,0,0.0061687878074137,0,7.50755759519471e-05,0.00146113340464193,0.00516037221930344,0,0,0,0,0
QML0000-240606-04B,S4,T9,7.75592758846222e-05,3.67269227807518e-05,0.000519592542521733,1.50481065761622e-05,0.000522322006401351,8.60396417194923e-06,0.000435364706707827,0.000221489433141082,0.000356781934281574,0,0.00183791022196794,0,7.60792131614163e-05,0,0,0,2.47158647460041e-05,0,6.31497742116021e-05,9.67104249096627e-05,0,8.57290120300539e-05,0.00272769220416904,0.0179400771179206,0.000327938162975656,3.58090298508842e-05,0.000335385178582581,0,0.00271772548602395,0,0,4.48884752336612e-05,0,0,0,0,0,8.21218796597851e-05,0.000820663650176669,0,0,3.16004756037534e-05,0,0,0,0,0.000219735289012489,8.96491308775366e-05,0.104781960359534,0,3.8930804912839e-05,0.00199977263520473,0.000705787379808694,0.000587264703298692,0.00265702012727107,0.00636434634153506,0.00322446377546356,0.0237470876113513,0.000480172483648398,4.58137457767963e-05,0.00101795078865397,0,0.000281054713880943,0,0,3.68288701182287e-05,2.84643465475383e-05,0.00042881287283814,0.000170812647368286,0.000412984837953447,0,0.0120856680799073,0,0.000522733721321081,0.000251056734679467,0.000138431268931486,8.40785665635961e-05,0.000118714205278543,0,0.000292507603600984,0.000628774350941102,1.71228739695986e-05,0.000375045796085485,7.74095150344084e-05,0.000107033798785213,0.000366436255146388,0,0,0,0.000647386323312439,0.000110368877599698,0,0.00173872437465855,0,0.0202101585991601,9.48906377350436e-05,0,0.000231221032787889,0.000153203025513292,0.000623786491560613,0.000235967726268338,0.00102950457925434,0.000184934982403176,0,0,0.000155373204134303,0.000760470350559252,2.62286391051854e-05,0,0.00203164143037382,0,0,0,0.00146281461524511,0,5.64689134405995e-05,0.0153801186926083,0.000231443029906372,0.000398752297787103,0,0.00698986384311113,0.00464918716975273,0,5.94656233181139e-05,0.000515945232703415,0.000518757798655065,0.000516410264524515,0.00108770491117209,0.00166246399970304,0,0.000453069641108945,0.000129176485044658,0,0.00780819984003573,0,0,0.000123744696491896,0.000874226929851413,1.76958701664145e-05,0,0,0.0227859255760961,0,0,0,0.000690724578010102,6.88302689394048e-05,0.000665704022535266,4.02696591782814e-05,0,0,0,0,0,9.61163300401959e-05,0,0,0,0,0.000122746025745425,0,0,0,0,0.00018645755405927,0.0103366571941366,0.00351022754651464,0.00540041580358437,0,0.000234848877418825,0.000485626386967437,0,0,0,2.73058552263435e-05,4.04274338298739e-05,0.00798069537846415,8.68776496649346e-05,4.92302855871649e-05,0,0.0001313378184821,0.000219179889561948,5.2679458955877e-05,0.00120998803777246,0,0,0.000519490499394569,7.0748766483014e-05,0,2.28729796053002e-05,0,0.000298984663679368,0.000487617185844009,0,0,0,0,0.000220443178415653,4.87561410943118e-05,0,0,0,0,0,0.00142059081030076,0.00358846386390845,0.000731994136934616,0,0.00064960239061568,0,0,0.000282854847903512,0,0,0.0948146927792625,2.8189109882376e-05,0,0,0.000404948444667313,0.000874105475757442,0,6.86243500295515e-05,0,0,0,0,0,0,0,0.001432683481149,0,0.000164882987397885,0,2.61171558139794e-05,0,0,0.000644760276147953,0,0,0,0.000279728644827714,0.0166013674406853,0,0.0609643234612156,1.08537971591953e-05,0.000622778928639405,2.26521789542307e-05,5.15801186702087e-05,0,0,1.28157094808108e-05,1.01408215043763e-05,0,0,4.23579719564298e-05,5.83822636440359e-05,0.243239453977084,0.00876315651091247,4.19653043641623e-05,0.000102361445331447,0.00224335164012738,0.00116484188828022,0.000777772426068325,0,0,0.00102751500937753,0,0,1.29920427517264e-07,4.18101453132363e-06,0.000122295922656708,6.81485138546753e-05,0.000140603319969779,0.000631213337112647,0.000345617107646547,5.59777292275392e-05,9.83664659397361e-05,0.000477485058789996,0.00301510764245693,0.000997438601917816,9.05873384505021e-05,0,4.82275989032408e-06,0.000711012255407678,0,0.000274520375184315,7.96754255073436e-05,0,0.000288821594749035,3.28495677028726e-05,0.000913675834072065,0,0,0,0.000155620384903758,0.000718549674791095,0,0.000395605046283056,0,4.8228639938332e-06,0,0.000783438765610652,0,0.000459216736439895,0.00148047660694872,0,0.000210018798833325,6.83500951183155e-05,0.000245736550149064,0,2.22563094561169e-05,6.22627002580789e-05,4.43729568253452e-05,2.01307594311107e-05,0.000186149219707619,0.00250879502069903,0.000179364071077537,0.000301071266701967,0,0,0,5.94954193328931e-06,0,0,0,5.01008547968471e-05,0.000278933062676941,0.000252583560843556,5.43240739028835e-05,0.00345815012755022,3.43670588908401e-05,0,0,3.91521766873266e-05,0.000670575126938518,0.0011165084724976,0,0.000743398929387563,0.000136169363551888,0,0,5.71196905019568e-05,0.000156636192967477,9.33433848719964e-05,0.00115193749923728,0,0.000742634744565963,0,0,2.03880483621251e-05,7.38400153597438e-05,0,0,0.00055231892649421,0,0.000213281883564787,0,0,0.00129029294249826,3.13673451933231e-05,0,0.000168765271126274,1.17861185462499e-05,3.57013767012845e-06,0,9.02679431010083e-06,0.0139749797709715,0,0,7.97639496371434e-05,0.00390202833248057,0.00287939765732724,0.00428101354270977,2.72391765672846e-05,0,7.09754012682403e-05,0,0.00203405858372609,0.00195873752605804,5.20864629567839e-05,0,0.00934888731406906,1.88241356843845e-05,5.0640345929901e-05,0.000358718064357039,0,0,0.000116910680662518,0,0,0.00379891199934924,0.000339266341752365,0.000406873094439134,0,0.000670970611832001,0,0.000491201527498133,5.46161348518245e-05,0,0.00013044145473627,0,0,2.03583940437889e-05,0.000133775792536195,0,0,0,0.000282810032788719,9.57784888501801e-05,0.000119327815941264,4.86857627845037e-05,0.000231605836227572,0.00194505839725439,0,0,3.0705745704664e-05,9.18008889609628e-05,0,0,0.0004008036429754,1.42320503737932e-05,0,0,0.000939266934612132,0,0.105480205729284,0.000586731787314355,0.000969840219445563,0.000824671309954146,0,0,0.00133282059955984,4.77320553557363e-05,0.000386916415594672,0.000231722988822379,3.34968330781498e-05,9.94047683137745e-06,8.25811930172946e-05,1.90748848907916e-06,0,0
